คำ,POS,ความหมาย
ฌ 0,?,พยัญชนะตัวที่ ๑๒ เรียกว่า ฌอ เฌอ เป็นอักษรต่ำ ใช้เป็นพยัญชนะต้น.
ฌาน 0,น.,ภาวะที่จิตสงบแน่วแน่เนื่องมาจากการเพ่งอารมณ์ หรือการเพ่งอารมณ์จนจิตแน่วแน่เป็นสมาธิ แบ่งเป็น ๒ ประเภท คือ รูปฌาน กับ อรูปฌาน.
ฌาปน- 0,น.,"การเผาศพ, การปลงศพ."
ฌาปนกิจ 0,น.,การเผาศพ.
ฌาปนกิจสงเคราะห์ 0,น.,กิจการที่บุคคลหลายคนตกลงเข้าร่วมกันเพื่อทำการสงเคราะห์ซึ่งกันและกันในการจัดการศพ หรือจัดการศพและสงเคราะห์ครอบครัวของบุคคลใดบุคคลหนึ่งที่ตกลงเข้าร่วมกันนั้นซึ่งถึงแก่ความตาย และมิได้ประสงค์จะหากำไรหรือรายได้เพื่อแบ่งปันกัน.
ฌาปนสถาน 0,น.,"สถานที่เผาศพ, เมรุ."
เฌอ 0,น.,"ไม้, ต้นไม้."
เฌอเอม 0,น.,ชะเอม.
