คำ,POS,ความหมาย
พระบต 0,น.,ผืนผ้าที่มีรูปพระพุทธเจ้าเป็นต้นและแขวนไว้เพื่อบูชา ปรกติเมื่อไม่ใช้มักม้วนเก็บไว้
พระพุทธเจ้า 0,น.,คำเรียกพระศาสดาในพระพุทธศาสนา
พระยา 0,น.,เจ้าแผ่นดิน ผู้เป็นใหญ่ ตำแหน่งผู้นำของกลุ่มชน
พระยาจักก์ 0,น.,พระยาจักพรรดิราช
พระยาจักกวัตติ 0,น.,พระยาจักพรรดิราช
พระยาปล้องฅำ 0,น.,เถาพญาปล้องทอง
พระยาไม้ 0,น.,ชื่อพรรณไม้ยืนต้นชนิดหนึ่ง
พระยาลืมงาย 0,น.,ปริศนา เครื่องเล่นที่ต้องใช้ความคิดมาก
พระยาลืมงาย 1,น.,ต้นผกากรอง ดู - ผกากรอง
พระยาวัน 0,น.,วันมหาสงกรานต์ คือวันที่ถัดจาก วันสงกรานต์ล่อง และ วันเนาว์ มาแล้ว ถือว่าตรงกับวันที่ ๑๕ เมษายน หรือ ๑๖ เมษายน ตามการคำนวณของโหราศาสตร์ล้านนา
พระเรสี 0,น.,พระฤาษี - นักบวชผู้อยู่ในป่า
พระลาน 0,น.,ลาน - บริเวณที่ว่่าง (ใน โคลงอมรา ใช้พระลานข่วงกว้าง และสมุทรโฆษคำฉันท์ ใช้ พลาน)
พระวันเกิด 0,น.,พระพุทธรูปปางต่างๆ ที่ผู้เกิดในแต่ละวันพึงถือเอาเป็นพระพุทธรูปประจำตัว คือ วันอาทิตย์ - ปางถวายเนตร วันจันทร์ - ปางห้ามญาติ (ห้ามสมุทร) วันอังคาร - ปางไสยาสน์ วันพุธ - ปางอุ้มบาตร วันพฤหัส - ปางสมาธิ วันศุกร์ - ปางรำพึง วันเสาร์ - ปางนาคปรก
พระสิงห์ 0,น.,พระพุทธสิหิงค์ พระพุทธรูป ศิลปะสกุลช่างเชียงแสน
พระหา 0,ว.,ใหญ่ กว้าง
พระหาร 0,น.,พระวิหาร
พระหาร 1,น.,ที่่ประดิษฐานพระประธานในวัดและที่ประกอบพิธีกรรมทางศาสนา วัด ที่อยู่ของสงฆ์
พระอิสี 0,น.,พระฤาษี นิยมใช้ พระรสี มากกว่า
