คำ,POS,ความหมาย
กระท้ำ 1,น.,กับดักสัตว์
กระท้ำ 2,น.,เครื่องดักสัตว์ชนิดใช้น้ำหนักของท่อนไม้หรือหินหล่นลงมาทับสัตว์ เช่น หนูที่มาดึ เหยื่อซึ่งล่อไว้ ลักษณะคล้าย กะตํ่า ของภาคอีสานหรือ ฟ้าทับเหว ของภาคกลาง
กระท้ำ 3,น.,เครื่องดักสัตว์โดยใช้น้ำหนักของท่อนไม้หรือก้อนหินให้หล่นลงมาทับสัตว์ เช่น หนูซึ่งมาดึงเหยื่อที่ล่อไว้ มีลักษณะอย่างเดียวกับ กะตํ่า ของภาคอีสานและ ฟ้าทับเหว ของ ภาคกลาง
กระทิง 0,น.,วัวกระทิง
กระทู้ 0,น.,หลักกระทู้-ซอไม้ไผ่หรือลำไม้อื่นนำมาปัก เป็นเสารั้วหรือหลัก
กระทู้ 1,น.,หลัก
กระเบ็ต 0,น.,รูปร่าง
กระเบ็ตหน้า 0,น.,ใบหน้า ลักษณะของใบหน้า
กระปือ 0,น.,กฎ ระเบียบของบ้านเมืองที่ประชาชนจะต้องปฏิบัติ ตามอย่างเคร่งครัด
กระปือเมือง 0,น.,ระบิลเมือง จารีตกฏระเบียบของบ้านเมืองที่ประชาชนจะต้องปฏิบัติตามอย่างเคร่งครัด
กระพวง 0,น.,พวง อย่างดอกไม้ที่ร้อยกรองแล้ว
กระพุม 0,น.,กระพุ่ม
กระพุม 1,น.,กระพุ่ม ลักษณะของที่เป็นยอดแหลมอย่างดอกบัวตูม
กระพุ่ม 0,น.,กระพุ่ม - ลักษณะสิ่งของที่เป็น ยอดแหลมอย่างดอกบัวตูมมักใช้กับกระพุ่มมือหรือเศวตฉัตร
กระสต 0,ก.,ยากจน เข็ญใจ ร้อนใจ
กระสรด 0,ก.,กำสรด โศกสลด
กระสัต 0,น.,กษัตริย์
กระสัตรา 0,น.,กษัตรา
กระสัน 0,น.,คะนึง คิดผูกพันอยู่ มีใจจดจ่ออยู่
กระเสม 0,ก.,เกษม เป็นสุข
กระเสม 1,น.,ยินดี เบิกบาน เป็นสุข
กระแส 0,น.,น้ำหรือลมที่พัดเรื่อยเป็นแนวไปไม่ขาดสาย
กระแส 1,น.,กระแสน้ำ
กระหนัน 0,น.,เครื่องรางของขลัง
กระหนาบ 0,น.,กระหนาบ ประชิดเช้า ไปทั้งสองข้าง บังคับให้อยู่ในระหว่าง
กระหมอด 0,ว.,ลำบาก ยากเข็ญ
กระหม่อม 0,น.,กระหม่อม
กระหมุท 0,น.,บัว บัวขาว ทั้งบัวสายและบัวหลวง
กระหยุกกระหยุย 0,ว.,ยุ่ง ไม่มีระเบียบ
กระหาย 0,ก.,กระหาย
กระหาย 1,ก.,ร้อน ปวดแสบปวดร้อน
กระหาย 2,ว.,กระหาย
กระอูบ 0,น.,ผอบ ตลับ
กระอูบ 1,น.,ผอบ ภาชนะขนาดเล็กมีฝาปิด
กระอูบ 2,น.,ผอบ ภาชนะที่ทำด้วยโลหะหรือไม้มีฝาปิด
กระอูบ 3,น.,ผอบ ภาชนะทำด้วยโลหะหรือไม้มีฝาครอบ
กระอูบแก้ว 0,น.,พระ โอษฐ์ของพระพุทธเจ้า
กรัก 0,น.,แก่นขนุนใช้ต้มเอาน้ำย้อมผ้า
กรัก 1,น.,แก่นขนุน ใช้ต้มเอาน้ำย้อมผ้าเพื่อให้ได้สีเหลืองคลํ้าอย่างสีจีวรพระ
กรัก 2,น.,เรียกโรงต้มแก่นขนุนเพื่อย้อมผ้าของ พระในวัดว่า โรงกรัก
กราบ 0,ก.,กราบ
กริ่ง 0,ก.,กริ่งใจ ครุ่นคิด กังวล
กริ่ง 1,ก.,คิด ครุ่นคิด กังวล
กริ่ง 2,ก.,นึก สงสัย
กริ้ว 0,ก.,โกรธ
กรุง 0,น.,ขอบเขตน่านน้ำ
กรุ่ง 0,ก.,คิดคะเน คำนึง
กรุณา 0,น.,ความสงสาร
กรูณา 0,ก.,กรุณา สงสาร
กรูณา 1,น.,กรุณา ให้ความอนุเคราะห์
กรูโณต 0,น.,กรุณา (คำจ่มพญาพรหม)
กรูด 0,น.,มะกรูด
กลม 0,ว.,ทั้งปวง ทั้งหมด ทั้งสิ้น
กลวง 0,น.,ภายใน บริเวณภายใน
กลวง 1,ว.,กลวง
กลวงไกล 0,ว.,ระยะทางไกลมาก
กลวงคอ 0,น.,หลอดลม
กลวงใน 0,ว.,ภายใน ด้านใน
กลวม 0,ก.,กรวม สวมทับ
กล้วย 0,น.,กล้วย
กล้วยกุ 0,น.,ชื่อกล้วยพันธ์หนึ่งลูกเล็กสั้น กล้วยตีนเต่า
กล้วยเขม 0,น.,กล้วยเข็ม กล้วยไม้ชนิดหนึ่ง
กล้วยไข่ 0,น.,ชื่อกล้วยชนิดหนึ่ง
กล้วยครั่ง 0,น.,ชื่อกล้วยชนิดหนึ่ง มีเปลือกสีแดงคล้ำ
กล้วยฅ้าว 0,น.,ชื่อกล้วยชนิดหนึ่งคล้ายกล้วยหอมเวลาสุกมีเปลือกสีเขียว
กล้วยเชียงราย 0,น.,ชื่อกล้วยชนิดหนึ่ง คล้ายกล้วยน้ำนม
