คำ,POS,ความหมาย
ต้นดอก 0,น.,พุ่มดอกมีโครงไม้ หรือต้นกล้วยประดับด้วยใบเล็บครุฑ ดอกบานไม่รู้โรย ดอกดาวเรือง กุหลาบหรืออื่นๆ
ต้นตดหมู 0,น.,ต้นตดหมู
ต้นบ่าโกป่า 0,น.,เรื้อนกวาง ตับเต่า
ตนบุญ 0,น.,นักบุญ ผู้มีบุญ
ต้นปูน 0,น.,เต้าปูน ที่ใส่ปูนเพื่อกินหมาก
ตนผ่านแผ้ว 0,น.,ผู้มีความงามสะอาด มักหมายถึงพระพุทธเจ้า
ต้นเผิ้ง 0,น.,ต้นผึ้ง - เครื่องไทยทานมีโครงทำด้วยไม้ โลหะ หรือต้นกล้วยประดับด้วยดอกไม้ทำจากขึ้ผึ้งและเทียน มักใช้ในงานทอดกฐิน
ต้นเผิ้ง 1,น.,ต้นไม้ที่ผึ้งทำรัง
ต้นพังพอน 0,น.,เถาก้นปิด
ต้นยวม 0,น.,ชื่อแม่น้ำหนึ่งในจังหวัดแม่ฮ่องสอน
ต้นยวม 1,น.,ชื่ื่อเมืองหนึ่งปัจจุบันคือ อำเภอแม่สะเรียง
ต้นยางขาว 0,น.,ต้นสัตตบรรณ
ต้นรัก 0,น.,ต้นรัก - ชื่อพรรณไม้ยืนต้นขนาดใหญ่หลายชนิด ยางเป็นพิษใช้ลงพื้นหรือทาสิ่งของต่างๆ
ต้นไร 0,น.,ต้นไทร ดู ไร
ต้นสำโรง 0,น.,ต้นพันจำ
ต้นหมาก 0,น.,ต้นหมาก
ต้นหมาก 1,น.,หมากสุ่ม หมากเบง เครื่องสักการะมีโครงเป็นไม้หรือโลหะ ประดับด้วยหมากสุกรองด้วยใบตอง ใบมะพร้าวประดิษฐ์
ตนองอาจ 0,น.,ผู้มีความองอาจสง่างาม
ต้นอยาแก้ 0,น.,ต้นมะคำไก่ ประคำไก่
ตบ 0,ก.,ตีด้วยฝ่ามือหรือของแบนๆ
ตบขี้ข้าง 0,ก.,ตีปีก
ตบขี้ข้าง 1,ก.,แสดงความพึงพอใจ
ตบตาบ 0,น.,ต้นครอบจักรวาล
ตบตีต่อยต้อง 0,ก.,ดีดสีตีเป่า
ตบบะผาบ 0,ก.,ฟ้อนรำท่าออกศึก ปรกติมักประกอบกับการตบไปตามส่วนต่างๆ ของร่างกายด้วย
ตบบ่าผาบ 0,น.,เรียกการฟ้อนรำประกอบการตบไปตามส่วนต่างๆ ของร่างกายให้มีเสียงเพื่อนประกอบการ ฟ้อนดาบ เรียกว่า ฟ้องเชิง
ตบบ่าผาบ 1,ก.,ฟ้อนรำท่าออกศึก ปรกติมักประกอบกับการตบไปตามส่วนต่างๆ ของร่างกายด้วย
ตบหมะผาบ 0,ก.,ฟ้อนรำท่าออกศึก ปรกติมักประกอบกับการตบไปตามส่วนต่างๆ ของร่างกายด้วย
ตม 0,น.,โคลน ตม
ต้ม 0,ก.,ต้ม
ต้มขมุ 0,น.,อาหารน้ำที่ใช้ข่าเป็นเครื่องปรุงให้มีกลิ่นหอม เช่น ต้มข่าไก่ แต่ไม่ใส่กระทิ ใส่มะเขือเทศเผา และพริกแห้งเผา
ต้มเปอะ 0,น.,อาหารน้ำที่ปรุงด้วยพริก หอม กระเทียม
ต้มส้ม 0,น.,อาหารประเภทน้ำที่ปรุงให้มีรสเปรี้ยวนำหน้ารสอื่น
ต้มเหล้า 0,ก.,ต้มเหล้า กลั่นเหล้า
ตรด 0,น.,กลองเล็กอย่างที่ใช้แขวนข้าง กลองแอว ปัจจุบันนิยมเรียกว่า ตะหลดปด
ตรอง 0,ก.,กรอง เกรอะ แยกนํ้าออกจากกาก คัดของบริสุทธิ์ออกจากที่ไม่บริสุทธิ์
ตรอง 1,ก.,กรอง แยกหรือคัดเอาแต่ส่วนที่ต้องการด้วยกระชอน เป็นต้น
ตรองตรัส 0,ก.,รู้เรื่องดีแล้ว
ตรองน้ำ 0,น.,กรองน้ำ
ตระกูล 0,น.,สกุล วงศ์ เชื้อสาย
ตระพัง 0,น.,สระน้ำที่คนขุดขึ้น
ตระหนอม 0,ว.,หม่นหมอง เศร้าโศก
ตระหนอม 1,ก.,หม่นหมอง
ตระหนัด 0,ว.,แม่นยำ หนัก เต็มที่
ตระหนัด 1,ว.,ถนัด มาก หนักหนา
ตระหนี่ 0,ก.,ตระหนี่ หวง
ตระหนี่ 1,ว.,ตระหนี่ หวง
ตระหมวน 0,ก.,รวบรวมให้เป็นระเบียบหมวดหมู่
ตระหมวน 1,ก.,ประมวล รวบรวม ทำให้เป็นหมวดหมู่
ตระหมวน 2,ว.,ถ้วน ครบ
ตระหมอด 0,ว.,ลำบาก ยากเข็ญ
ตระหมอด 1,ว.,หม่นหมอง ยากจน หิวโหย มักใช้คู่กับ หอดหิว เป็น ตระหมอกหอดหิว
ตระหลอด 0,ว.,หม่นหมอง ยากจน หิวโหย
ตระหวัน 0,น.,ตะวัน ดวงอาทิตย์
ตระหวัน 1,ว.,ถ้วน ครบ
ตระเหวา 0,น.,นกดุเหว่า
ตระเหว้า 0,น.,นกดุเหว่า
ตระไหน 0,น.,นกตระไน กระไน
ตรัส 0,ก.,รู้ รู้แจ้ง
ตรัสตรอง 0,ก.,รู้เรื่องดีแล้ว
ตรา 0,น.,ดวงตรา - เครื่องหมายสำคัญที่มีลวดลายและทำเป็นรูปต่างๆ หรือเพื่อประทับ
ตราตริง 0,ก.,ตราตรึง ประทับใจ แน่น
ตราตริง 1,ก.,ตรึงตรา ทำให้คงอยู่
ตราบ 0,น.,ข้าง ฝ่าย ฟาก ริม
ตราบต่อเท้า 0,สัน.,จนกระทั่ง
ตริ 0,ก.,เสแสร้ง แกล้งทำ คิด ใคร่ครวญ ตรึกตรอง
ตริคระนิง 0,ก.,ตรึกตรอง ครุ่นคำนึง
ตริฅะนิง 0,ก.,ตรึกตรอง ครุ่นคำนึง
ตริงตรา 0,ก.,ตราตรึง ประทับใจ แน่น
ตริงตรา 1,ก.,ตรึงตรา ทำให้คงอยู่
ตริปอง 0,ก.,ตรึกตรอง คิดหาทางให้ได้สิ่งใดสิ่งหนึ่ง
ตรูตา 0,ว.,งดงาม น่าดู
ตวง 0,ก.,รอง ทำให้เต็ม
ตวง 1,ว.,จนกระทั่ง จริง ชัดเจน บริบูรณ์
ต่วง 0,น.,ภายในวงกลม บริเวณ
ต่วง 1,ลัก.,เรียกความกว้างของผืนผ้าซิ่นว่า ต่วงซิ่น
ต่วง 2,น.,เข็ดด้าย ไจด้าย
ต่วงซิ่น 0,น.,เรียกผ้าซิ่นที่เย็บต่อกันแล้วว่า ต่วงซิ่น
ตวงถี่ 0,ว.,โดยละเอียด โดยสมบูรณ์
ตวงเสี้ยง 0,ว.,ทั้งหมด
ตวงเสี้ยง 1,ว.,ทั้งหมด ทั้งสิ้น
ตวงเสี้ยง 2,ว.,ทั้ั้งหมด ทั้งสิ้น
ต่วม 0,ก.,สุกพอง
ต่วม 1,ก.,บวม พอง อย่างมือพองเพราะถูกถ่านไฟแดง
ตวักน้ำหมาก 0,น.,ภาชนะอย่างกระทงกาบหมากที่เย็บขึ้นสำหรับบ้วนน้ำมาก บางครั้งหมายถึงกระโถนด้วย
ตวัะ 0,ก.,โกหก
ตวัะ 1,*ว.,คำขยายคำว่า ใหญ่ เป็น ใหญ่ตวัะ ใหญ่ หลวมๆ ไม่แน่น
ตวัะ 2,ก.,พูดยุ พูดหลอกอย่างไม่แนบเนียน
ตวาง 0,*น.,คำเกริ่นในการขับซอ
ตวาย 0,ก.,ทำนาย พยากรณ์ บอก
ตอ 0,น.,ตอ
ต่อ 0,น.,ตัวต่อ
ต่อ 1,ก.,ติด เพิ่ม ยืดออกไป
ต่อ 2,ก.,สู้รบ ทำศึก
ต่อ 3,ก.,ขอให้ลดราคา
ต่อ 4,ก.,ท้าพนันโดยยอมเสียเปรียบ
ต้อ 0,น.,โรคต้อ
ต้อ 1,น.,เรียกตะกร้อที่ใช้เล่นกีฬาว่า บ่าต้อ
ตอก 0,น.,เส้นตอก
ตอก 1,ก.,แตก ทำให้แตก
ตอก 2,ก.,สกัด เค้นแยกเอาออกมา เช่น ตอกน้ำมัน สกัดเอาน้ำมัน
ตอกกา 0,น.,ตอกไม้ไผ่ (ไม้เฮี้ย) สำหรับสานกาวีเข้า (พัดข้าว) ดู กาวีเข้า (วงศ์เดช เม็งทอง)
ตอกเกี้ยวกลอน 0,น.,ตอกที่ใช้มัดตับคาหรือตับใบพลวงมุงหลังคา
ตอกจ่าม 0,น.,ตอกที่จักให้แข็งเพื่อใช้กรองใบพลวงเข้าเป็นตับ
ตอกซั้ง 0,น.,ตอกตัวยืนสำหรับขึ้นรูปเป็นโครงเครื่องจักสานเวลาสานของใช้ นิยมใช้ไม้ซาง ไม้สีสุก ไม้บง ไม้รวกดำ โดยเลือกไม้แก่ที่มีอายุมากกว่า ๑ ปี
ตอกมัดกล้า 0,น.,ไม้ไผ่จักเป็นเส้นๆ ใช้มัดต้นกล้าข้าว นิยมใช้ไม้ไผ่ที่มีอายุน้อยคือไม้หนุ่ม ไม้อ่อน
ตอกมัดเข้า 0,น.,ไม้ไผ่จักเป็นเส้นๆ ยาวกว่าตอกมัดกล้า ใช้มัดต้นข้าว นิยมใช้ไม้ไผ่ที่มีอายุน้อยคือ ไม้หนุ่ม ไม้อ่อน
ตอกสาน 0,น.,ตอกไม้ไผ่ใช้สานสลับขึ้นลงบนตอกซั้ง นิยมใช้ไม้แก่ แต่เหลาให้บางกว่า (วงศ์เดช เม็งทอง)
ต่อคำ 0,ก.,ต่อว่า โต้เถียง โต้แย้ง
