คำ,POS,ความหมาย
ศุกรวาร 0,น.,วันศุกร์
ศุกลปักษะ 0,น.,ข้างขึ้นของเดือน (จารึกวัดธาตุแช่แห้ง จ.ศ. ๑๑๕๑ อ.เมือง จ.น่าน)
