คำ,POS,ความหมาย
บอน 3,น.,พืชประเภทหนึ่ง คือ เอาต้นไม้มาเลี้ยงรักษาไว้ในภาชนะ ที่มีขนาดเล็กและจำกัด แล้วตัดแต่งไม่ให้โต เรียกว่าบอนไซ
บอน 4,ก.,"อาการพูดพล่าม ซ้ำ ๆ ซาก ๆ ติติงคนอื่น = ปากไม่อยู่สุข, หรือปากบอน"
บ่ะ 0,ก.,อุ เปล่งวาจาออกมาด้วยอาการมึนงง
บะ 0,น.,"ชายป่า, ชายเขา ที่มีน้ำขังอยู่ตลอดปี"
บะ 1,ก.,"บน, บนบานเทพารักษ์ เจ้าป่า เจ้าเขา เพื่อให้ได้สิ่งที่ต้องการ"
บัก 0,น.,"คำเรียกผลไม้บางชนิด เช่น บักหมี้, บักม่วง = ขนุน, มะม่วง"
บัก 1,น.,"คำนำหน้านามเพศชาย เช่น บักหำ, บักด ผู้ใหญ่พูดกับเด็กหรือผู้น้อยกว่า ส่วนเด็กนั้นจะพูดกับผู้ใหญ่ไม่ได้"
บัก 2,ก.,"บาก, ใช้มีด ขวาน บาก เจาะให้เป็นรอย"
บัก 3,ว.,"หยัก, กิ่ว, คอด, เช่น เอวบัก = เอวคอด"
บักกะโหล่ง 0,น.,โลหะบางอย่าง เช่น เหล็ก ทองเหลืองกลวง มีตุ้มแกว่งเวลาเคลื่อนไหวจะกระทบมีเสียงดังใช้แขวนคอวัว ควาย ถ้าขนาดเล็กเรียก กะแหล่ง
บักไข่หำ 0,น.,ลูกอัณฑะของคนและสัตว์
บักจก 0,น.,"เครื่องมือขุดดินชนิดหนึ่ง, ส่วนมากทำด้วยเหล็ก."
บักจก 1,น.,จอบ
บักดันขา 0,น.,ไข่ดัน
บักตี่ 0,น.,การเล่นตี่จับ
บักบ้า 0,น.,ลูกสะบ้า
บักบิ่น 0,น.,"กังหัน มี ๒ ชนิด ชนิดหนึ่งทำด้วยไม้หรือสานด้วยตอกเป็นต้นปิ่นลม ก็เรียก = กังหันลม, อีกชนิดหนึ่งทำด้วยดินเหนียวปั้นกลม ๆ หรือใช้ผลไม้ เช่น ตะโกนา เป็นต้น เอาไม้เสียบตรงกลางหมุนกับพื้นดิน เป็นของเล่นสำหรับเด็ก"
บักแบ่น 0,ก.,"ระบุ, ออกชื่อ"
บักเว่อ 0,น.,มะงัว
บักเว่อ 1,น.,อวัยวะเพศผู้ชาย มักใช้เป็นคำด่าทอ
บักเห็บ 0,น.,ก้อนน้ำแข็งที่ตกลงมาจากอากาศเมื่อฝนตก เรียก ลูกเห็บ
บักเอว 0,น.,"เอว, บั้นเอว"
บัง 0,ก.,"กั้นไม่ให้มองหรือแลเห็น, กั้นไว้ เช่น บังโคลนรถมีไว้เพื่อกันโคลนกระเด็น, บังใบ คือการเข้าไม้ไม่ให้เห็นรอยต่อ"
บั้ง 0,น.,กระบอกไม้
บัง 1,น.,"ลำห้วย, คลอง, เช่น บังอี, บังมุกต์, บังทราย"
บั้ง 1,ว.,เป็นปล้อง เช่น กล้าบั้ง = กล้าแก่จนปล้องขึ้น
บังเกิด 0,ก.,"เกิดขึ้น, เป็นขึ้น"
บังคม 0,ก.,"เคารพ, ไหว้ (ข.)"
บังควร 0,ว.,สมควร
บังคับ 0,น.,"การปกครอง, การสั่งให้ปฏิบัติ โดยผู้มีอำนาจสั่งการ เช่น ผู้บังคับบัญชา"
บังโคก 0,น.,พืชชนิดหนึ่งใบคล้ายใบบัว แต่เล็กกว่ามีหัวใช้ปรุงอาหารและทำยาได้
บั้งจุ้ม 0,น.,"เรื่องแสดงกิจการอันล่วงเลยมานานแล้ว, เรื่องราวนมนานที่เล่าต่อ ๆ กันมา, โดยมากใช้เกี่ยวแก่โบราณวัตถุ หรือบ้านเมืองโบราณ"
บั้งจุ้ม 1,น.,ประวัติเก่าแก่ของบ้านเมืองที่บันทึกไว้บนผิวไม้ไผ่รวมไว้เป็นมัด ๆ
บั้งเดียก 0,น.,กระบอกฉีดน้ำ
บั้งทิง 0,น.,กระบอกไม้ไผ่สำหรับใส่น้ำ
บังเทิก 0,น.,กระบอกใส่น้ำ
บังบด 0,น.,มนุษย์ที่ไม่มีอารยธรรม อาศัยอยู่ตามป่าเขาที่ห่างไกล
บังเบียด 0,ก.,"เบียดเบียน, รังแก"
บั้งโบก 0,น.,กระบอกไม้ไผ่ สำหรับเล่นการพนันเบี้ยโบก
บั้งปลาแดก 0,น.,กระบอกใส่ปลาร้า
บั้งโผ๋ะ 0,น.,กระบอกยิงให้เกิดเสียงดังโดยใช้ใบไม้อัดให้แน่น แล้วใช้ไม้กระแทกแรง ๆ
บังฟัน 0,น.,การใช้เวทมนต์ คาถาอาคมพัน โดยไม่ต้องใช้มีด
บั้งไฟ 0,น.,"กระบอกบรรจุดินปืน, มุ่ย มีสายขนวนตบแต่งให้มีส่วนหัวและหาง"
บั้งลัน 0,น.,"เครื่องดักปลาไหล, ลัน"
บั้งลำ 0,น.,หีบเสียงที่ใช้แผ่นเสียงเปิดฟังหมอลำ หรือที่เรียกว่าเครื่องเล่นจานเสียง
บังสกุล 0,ก.,"กระทำพิธีถวายของ, ทอดผ้าป่า อุทิศให้แก่วิญญาณของผู้ล่วงลับไปแล้ว"
บังสาด 0,น.,กันสาด
บังสุ์ 0,น.,บงสุ์
บั้งหมื้อ 0,น.,เสน่งดินปืนเพื่อใช้ยิงปืนแก๊ปในสมัยโบราณ
บังเหียน 0,น.,เหล้กที่ประกบปากม้ามีสายเชือกผูกบังคับให้ม้าวิ่งไปตามเส้นทาง
บังอร 0,น.,"เด็กสาว, หรือใช้แทนผู้หญิง"
บังอาจ 0,ว.,"อาจเอื้อม, ไม่ยำเกรง, ล่วงเกิน"
บังเอิญ 0,ว.,เกิดเป็นโดยไม่รู้ตัว หรือใช้ว่า เผอิญ
บัชญา 0,น.,คำสั่ง
บัญชี 0,น.,ที่จดรายการรายรับ รายจ่าย กำไร ขาดทุนไว้เพื่อทราบจำนวนเงิน หรือสิ่งของไว้เป็นหลักฐาน
บัญญัติ 0,น.,"ข้อกำหนดเกณฑ์ต่าง ๆ ที่เขียนขึ้นให้คนปฏิบัติ เช่น เทศบัญญัติ, พระราชบัญญัติ"
บัณฑิต 0,น.,"ผู้รู้, ผู้เรียนจบชั้นปริญญา"
บัณฑิตา 0,น.,"ผู้รู้, ผู้เรียนจบชั้นปริญญา"
บัณฑุ 0,ว.,"เหลืองอ่อน, ขาวเหลือง"
บัณฑุกัมพล 0,น.,ผ้าขนสัตว์สีเหลือง
บัด 0,น.,"หญ้าอ่อน, หญ้าที่งอกขึ้นใหม่เมื่อมีฝนต้นฤดู เรียกว่า หญ้าบัดป่ง (ส่วย)"
บัด 1,ก.,สลบ เช่น บัดไป = สลบไป
บัด 2,ว.,ไม่ได้ที่ เช่น เข้าหม่า คือ ข้าวเหนียว ต้องแช่น้ำก่อนนึ่งถ้าแช่เร็วไปไม่พอดี
บัดนี้ 0,ว.,เดี๋ยวนี้
บัตร 0,น.,"ผืนผ้า, แผ่นเจี้ย = กระดาษ สำหรับเขียนข้อความ เช่น นามบัตร"
บัทม์ 0,น.,บัวหลวงสีแดง กลิ่นหอม ส่วนมากใช้ บัทุมา หรือปทุมา
บั่น 0,ก.,ตัดให้สั้น เช่น บั่นฟืน
บั้น 0,น.,"ขั้นตอนของหนังสือ เช่น บั้นต้น, บั้นปลาย"
บั้นท้าย 0,น.,สะโพก
บั้นโท้ย 0,น.,สะโพก
บัพพา 0,น.,พระอุมาเทวี เป็นภริยาของพระศิวะ
บัพพาชน์ 0,น.,การขับไล่
บัพพาวดี 0,น.,พระอุมาเทวี เป็นภริยาของพระศิวะ
บัลลังก์ 0,น.,"แท่น, ราชบัลลังก์ = ที่ประทับของพระเจ้าแผ่นดิน"
บัลลังก์ 1,ก.,ที่นั่งของผู้พิพากษาที่อยู่ห้องพิจารณาตัดสินคดี
บัว 0,น.,"ชื่อพืชน้ำ ขึ้นในน้ำ นิยมใช้บูชาพระ, บางชนิดก็ใช้ปรุงอาหารจากสายบัวได้ บัวมีหลายชนิด เช่น บัวแดง หรือบัวทอง = บัวสาย, บัวแบ้ = บัวผัน, บัวโป้ง = บัวหลวง, บัวแหล้ = บัวเผื่อน"
บั่ว 0,น.,"ต้นหอม หรือหัวหอม, ส่วนมากเรียกผักบั่ว มีหลายพันธุ์ เช่น บั่วเลย = หอมชนิดใบใหญ่ไม่มีหัว, บั่วหัว = หอมแดง, บั่วใหญ่ = หอมหัวใหญ่"
บั่ว 1,น.,หญ้าชนิดหนึ่งเกิดตามหนองน้ำ ลักษณะคล้ายใบหอม
บั่ว 2,น.,"ขนอุย, ขนอ่อน = ขนบั่ว"
บัวนาง 0,น.,"นางสนม, นางบำเรอ"
บัวบก 0,น.,พืชชนิดหนึ่งใบคล้ายใบบัว แต่เล็กกว่ามีหัวใช้ปรุงอาหารและทำยาได้
บัวบาท 0,น.,"นางสนม, นางบำเรอ"
บัวระบัด 0,น.,"ปรนนิบัติ, เฝ้ารักษา, ดูแล"
บา 0,ก.,"บน, บนบานเทพารักษ์ เจ้าป่า เจ้าเขา เพื่อให้ได้สิ่งที่ต้องการ"
บ่า 0,น.,อวัยวะส่วนที่อยู่บนโคกแขนขวาและซ้าย หรือส่วนที่แบกหามสิ่งของ = บ่า
บา 1,น.,"หนุ่ม, นายใช้แก่ผู้มีศักดิ์สูง หรือตัวเอกที่มีความสามารถสูง. มักใช้เป็นคำนำหน้าชื่อบุคคลในวรรณคดี เช่น บาคานท้าว, บาบ่าวขูลู, บาเจือง"
บ้า 0,น.,"พันธุ์ไม้เถาอยู่ในป่า มี ๒ ชนิด คือ ชนิดผลกลม ได้แก่ บ้าบนขาว = กะดังขาว, บ้าบนแดง = กะดังแดง, ชนิดผลแบน ได้แก่ บ้าใหญ่ = สะบ้า, บ้าลาย = สะบ้าธรรมดา แต่เล็กมีลายคล้ายไข่นกกะทา"
บา 2,ก.,"เว้น, เช่น บามื้อไข้ หรือไข้บา = ไข้วันเว้นวัน"
บ้า 1,ว.,"สติฟั่นเฟือน, ปราศจากความรู้สึกผิด = ชอบ"
