คำ,POS,ความหมาย
ษมมา 0,ก.,ขอให้ยกโทษให้ เช่น ขอษมาลาโทษ = ขออภัยโทษต่อผู้ใหญ่
ษมา 0,ก.,ขอให้ยกโทษให้ เช่น ขอษมาลาโทษ = ขออภัยโทษต่อผู้ใหญ่
