คำ,POS,ความหมาย
ฤๅ 0,ว.,"ไม่, บ่ เช่น ไกลฤๅใกล้"
ฤๅ 1,ว.,"ไย, ใคร, ไฉน เช่น ฤๅห้ามได้"
ฤๅ...ห่อน 0,ว.,ไฉนจะ เช่น ฤๅห่อนขัดขืนได้
ฤๅษี 0,น.,"นักบวชของอินเดียอยู่ในป่า, ชีไพร = ฤษี (ส. ฤษิ; ป. อิสิ)"
ฤๅห่อน 0,ว.,ไฉนจะ เช่น ฤๅห่อนขัดขืนได้
