คำ,POS,ความหมาย
ทวด 0,น.,อาวุธอย่างหนึ่งด้ามยาวคล้ายหอก
ท่วน 0,ว.,เสียงดังอย่างนั้น เช่น เสียงที่เกิดจากการกระโจนลงปกระทบน้ำ
ทวน 0,น.,"เปลวที่พุ่งขึ้นไปในอากาศ เช่น ทวนควัน = ควันไฟที่พุ่งขึ้นไปในอากาศ, ทวนไฟ = เปลวไฟที่พุ่งขึ้นจากกองไฟ"
ทวน 1,น.,ช่องระบายอากาศตรงหน้าจั่ว เรียกว่าทวนเฮือน
ทวน 2,น.,"ช่อ, ก้าน, เช่น ก้านกล้วยที่ยังมีใบตองติดอยู่เรียกว่า ทวนก้านกล้วย, ช่อดอกหรือยอดสะเดา เรียกว่า ทอดยอดสะเดา เช่น ""ผักสะเดาทวนเก่า"""
ท่วน ๆ 0,ว.,อาการที่ควันไฟพวยพุ่งขึ้นไปในอสกาศ เรียกว่า ควันท่วน ๆ = ควันตลบอบอวน
ทวย 0,บุ.,"โดย, ด้วย"
ท่วย 0,น.,"หมู่, เหล่า, เช่น ""กับทังเศรษฐีและทวยค้า"" (เวส.)"
ท้วย 0,ว.,อ่นอเอนไปมา
ทวย 1,น.,"หมู่, เหล่า, เช่น ""กับทังเศรษฐีและทวยค้า"" (เวส.)"
ทวยหาญ 0,น.,ผู้ที่รับราชการในหน้าที่ป้องกันประเทศ
ทวา 0,ว.,สอง
ทวาย 0,น.,ชนชาติหนึ่งสืบเชื้อสายมาจากธิเบต ปัจจุบันเรียก พม่า
ทวาย 1,น.,"สัตว์สี่เท้าจำพวกหนึ่งคล้ายกวาง เช่น ""สรรพสิ่งช้างคณาทอกทวายทอง ก็ดี กวาง ทราย ฟานละมั่งหมีเหมือยเหม้น"" (ศิลป.) , โบราณเรียกทวาย เช่น ""โจราได้ ทวาย คำขี่เมื่อดใด"" (ปัสเสนทิ์.)"
ทวาร 0,น.,"ประตู, ช่อง, ทางผ่าน, ช่องต่าง ๆ ในร่างกาย, เช่น ทวารทั้งเก้า เป็นต้น"
ทวิ 0,ว.,สอง
ทวิชาติ 0,น.,"ผู้เกิดสองหน ได้แก่ นก, พราหมณ์"
ทวิธาภิเษก 0,น.,การอภิเษกครั้งที่สองในพระราชพิธีของกษัตริย์
ทวิบถ 0,น.,สถานที่ซึ่งทางสองสายผ่านกัน = สี่แยก
ทวิบท 0,น.,สัตว์สองเท้า
ทวิบาท 0,น.,สัตว์สองเท้า
ทวีป 0,น.,"เกาะ, แผ่นดินส่วนหนึ่งที่อยู่ในบริเวณเดียวกันจำนวนหนึ่งของโลก, เช่น ทวีปเอเชีย, ทวีปออสเตรเลีย เป็นต้น"
ทเว 0,ว.,สอง
ทศ 0,น.,"ชายผ้า, ชายครุย (ป.)"
ทศ 1,ว.,สิบ
ทศชาาติ 0,น.,"สิบชาติ, ชื่อคัมภีรืชาดกว่าด้วยเรื่องของพระพุทธเจ้าเมื่อครั้งยังเป้นพระโพธิสัว์เวียนว่ายตายเกิดอยู่ถึงสิบชาติ"
ทศทิศ 0,น.,ทิศทั้งสิบ คือ ทิศเบื้องขวาง ๘ ทิศ ทิศเบื้องบน ๑ ทิศ ทิศเบื้อล่าง ๑ ทิศ
ทศนิยม 0,น.,"กำหนดด้วยสิบ, ตำราว่าด้วยเลขเศษสิบ"
ทศพร 0,น.,ชื่อกัณฑ์เทศน์กัณฑ์ที่หนึ่งของเทศน์มหาชาติว่าด้วยพรสิบประการ
ทศพล 0,น.,"ผู้มีกำลังสิบ, เป็นนามของพระพุทธเจ้า (ป.)"
ทสา 0,น.,"ชายผ้า, ชายครุย (ป.)"
ทหาร 0,น.,ผู้ที่รับราชการในหน้าที่ป้องกันประเทศ
ทอ 0,น.,"ภาชนะสานคล้ายชะลอมแต่รูปทรงยาว สำหรับใส่เกลือ, ยาสูบ, ฝ้าย,ข้าวเปลือก"
ท่อ 0,น.,วัตถุ เช่น ไม้หรือเหล็ก เป็นต้น มีรูหรือปล่องอยู่ใจกลางทะลุกันตลอด
ท้อ 0,ว.,ลักษณะของความท้อถอย ย่อท้อ
ทอ 1,น.,"ภาชนะสานคล้ายชะลอมแต่รูปทรงยาว สำหรับใส่เกลือ, ยาสูบ, ฝ้าย,ข้าวเปลือก"
ทอ 2,ก.,"ออ, ประดัง, ส่อง, เช่น ปลอทอไซ = ปลาออหน้าไซ"
ท่อ 1,น.,"ไม้ค้ำ, ไม้ยัน, เช่น ไม้สำหรับค้ำยันดินให้เรือแล่นไปข้างหน้า เรียกว่า ไม้ท่อ"
ท่อ 2,ว.,"เท่ากับ,เสมอกัน, มีค่าเท่ากัน, ขนาดเดียวกัน, เช่น ปลาท่อแขน = ปลาตัวเท่าแขน"
ทอก 0,ก.,"ทิ่ม, กระแทก, ใช้ท่อนไม้หรือสิ่งอื่นทิ่มกระแทกลงไปในของเหลวคล้าย ๆ ตำหรือโขลก"
ทอก 1,ว.,"เดี่ยว, เดียว, หนึ่ง, เช่น หมาทอก = หมาโทน, ข้างงาทอก = ช้างงาเอก"
ท่อง 0,ก.,"เที่ยวไป, ผ่านไป, เดินไป"
ท้อง 0,น.,ส่วนแห่งร่างกายมีกระเพาะและไส้พุงอยู่ภายใน
ทอง 0,น.,"แร่ชนิดหนึ่งสีเหลือง และแดง เรียก ทองเหลือง, ทองแดง"
ทอง 1,น.,พรรณไม้จำพวกหนึ่ง ไม่มีแก่น ดอกสีแดงมีหนามก็มีชนิดใบมนไม่มีหนาม ยอดอ่อนใช้เป็นผักกินได้ เรียกต้นดอกทอง = ทองหลาง
ทองด้วง 0,น.,ทองคำขาว
ทองใบ 0,น.,ทองคำเปลว
ทองพันชั่น 0,น.,พรรณไม้พุ่มชนิดหนึ่งใช้ทำยา
ท้องแล้ง 0,น.,พันธุ์ไม้ชนิดหนึ่งขนาดต้นเล็ก
ทองสมุทร 0,น.,พรรณไม้ดอกเล็ก ๆ จำพวกหนึ่ง มีหลายชนิด แต่ละชนิดสีของดอกต่างกัน บางถิ่นเรียก ฟองสมุทร = บานชื่น
ทองหลาง 0,ก.,"เอาอาหารใส่น้ำมันในกะทะตั้งไฟให้ร้อน, ส่วนมากเรียก จืน"
