คำ,POS,ความหมาย
ศิระ 0,น.,"หัว, ส่วนบน, ส่วนสูงของสิ่งต่าง ๆ , ยอด, ปลาย, หัวหน้า, คนสำคัญ"
ศิรา 0,น.,"น้ำ, ลำธาร, คลอง, ท่อ (ส.)"
ศิโรดม 0,น.,อวัยวะสูงสุด คือ หัว (ส.)
ศิลปกร 0,น.,นายช่างฝีมือ
ศิลปกรรม 0,น.,การช่าง
ศิลปการ 0,น.,นายช่างฝีมือ
ศิลปกิจ 0,น.,การช่างฝีมือ
ศิลปชีวิกา 0,น.,การหากินโดยการช่าง
ศิลปวิทยา 0,น.,ศิลปและวิชาการ
ศิลปศาตร์ 0,น.,ตำราว่าด้วยวิชาความรู้มี ๑๘ ประการ เช่น ตำราการคำนวณ ตำรายิงธนู
ศิลปศึกษา 0,น.,การเรียนศิลป (ส.)
ศิลปะ 0,น.,"การประดับ, การแสดงออกมาให้ปรากฎขึ้นได้อย่างงดงาม น่าพึงชมและเกิดอารมณ์สะเทือนใจ"
ศิลปะ 1,น.,"การช่างทั่วไป, การฝีมือ"
ศิลปิน 0,น.,"นายช่าง, ผู้มีศิลปะ, นักแสดง (ส.)"
ศิลา 0,น.,"หิน, ผา"
ศิลาธาตุ 0,น.,แร่หิน (ส.)
ศิลาแลง 0,น.,หินชนิดหนึ่ง ใช้ก่อสร้างได้ เนื้อแข็งเป็นรูพรุน ส่วนมาเป็นสีแดง
ศิวโมกข์ 0,น.,พระนิพพาน (ส.)
ศิวเวท 0,น.,มนต์สรรเสริญพระศิวะ (ส.)
ศิวะ 0,น.,ชื่อพระเจ้าสำคัญองค์หนึ่งในพระเจ้าทั้ง ๓ ของฮินดู
ศิษย์ 0,น.,"นักเรียน, ผู้รับการอบรม (ส.)"
ศีขร 0,น.,"ปลาย, ยอด, ยอดเขา, สันเขา, ที่สุด"
ศีต 0,ว.,"หนาว, เย็น"
ศีตกาล 0,น.,ฤดูหนาว (ส.)
ศีรษะ 0,น.,"หัว, ยอด (ส.)"
ศีล 0,น.,ข้อบัญญัติที่กำหนดการปฏิบัติทางกายและวาจา เช่น ศีลห้า ศีลแปด
ศีลธรรม 0,น.,ความประพฤติที่ดีที่ชอบ
ศีลวัตร 0,ว.,"มีศีล, มีความประพฤติดี (ส.)"
ศึก 0,น.,การรบกัน การสู้กัน ส่วนมากว่า เศิก (ส.)
ศึกษา 0,น.,การเล่าเรียน ฝึกฝน อบรม (ส.)
ศุกร์ 0,น.,ชื่อวันที่หกของสัปดาห์
ศุกร์ 1,น.,"ชื่อดาวพระเคราะห์ที่ ๖ ในตำราโหราศาตร์ ถ้าขึ้นตอนหัวค่ำ เรียก ดาวหมูชัง = ดาวประจำเมือง, ถ้าขึ้นตอนเช้ามืด เรียก ดาวเพ็ก = ดาวประกายพรึก (ส.)"
ศุกร์ 2,ว.,"สว่าง, สุกใส, บริสุทธิ์ (ส.)"
ศุกรวรรณ 0,ว.,มีสีสด (ส.)
ศุกลปักษ์ 0,น.,เวลาข้างขึ้น (ส.)
ศุกละ 0,ว.,"สุกใส, สว่าง, ขาว, บริสุทธิ์ (ส.)"
ศุกะ 0,น.,"นกแก้ว, นกแขกเต้า (ส.)"
ศุจิ 0,น.,"ความบริสุทธิ์, ความสะอาด"
ศุจิกรรม 0,น.,การรักษาความบริสุทธิ์ (ส.)
ศุภ 0,น.,"ความงาม, ความดีงาม, เสน่ห์, โชคดี, ลาภ, ของดี (ส.)"
ศุภ 1,ว.,"สวย, อร่าม, น่ารัก, ดีมีค่า, เป็นมงคล, เจริญดี"
ศุภกร 0,ว.,"ที่ทำความเจริญ, เป็นมงคล"
ศุภเคราะห์ 0,น.,"ความเป็นมงคล, คราวดี ทางโหราศาตร์ หมายถึงดาวพระเคราะห์ที่ให้คุุณ เช่น จันทร์, พุธ และศุกร์เป็นต้น"
