คำ,POS,ความหมาย
ฦๅ 0,ก.,เล่าต่อ ๆ กันไป มักเขียนว่าลือ
ฦๅชา 0,ก.,"ระบือไป, กระจายไป เช่น ไตรโลกย่อมฦๅชา ใช้กับเกียรติคุณ"
ฦๅเซ็ง 0,ว.,"เลื่องลือ, เก่งกล้า เช่น ฦๅๅเซ็งกล้า ผยองมา บ่มีหลีก"
ฦๅเดช 0,ว.,"มีอำนาจระบือไป, มีเดชานุภาพแผ่ไป เช่น เป็นที่สุขสำราญฦๅเดช"
