คำ,POS,ความหมาย
อมร 0,น.,"ผู้ไม่ตาย, เทวดา"
อมฤต 0,ว.,ไม่ตาย
อมหนอง 0,ก.,กลัดหนอง
อยา 0,ก.,คำประกอบกิริยาบอกความห้าม หรือไม่ยอมให้ทำการต่าง ๆ
อยาก 0,ก.,"ปรารถนา, ต้องการ, หิวกระหาย"
อย่าง 0,น.,"ชนิด, สิ่ง, ทำนอง, วิธี, แบบ, เยี่ยง"
อย่างว่า 0,ว.,"ดั่งที่ว่า, อย่างว่านั่นแหละ"
อย่าฟ้าวก่อน 0,ว.,เดี๋ยวก่อน
อยิกคิ้ว 0,น.,ยักคิ้ว
อร 0,น.,"นาง, นางงาม"
อร 1,ว.,"สวย, งาม, เหมาะสม, ใช้นำหน้าคำอื่น เช่น อรนุช, อรเนก, อรทวย"
อรชร 0,ว.,"ซาบซึ้ง, ปลาบปลื้ม, ไพรเราะ เช่น ""อรชรจาเสียงม่วน"""
อรชร 1,ว.,เงียบสงัด
อรดี 0,น.,"ความไม่ยินดี, ชื่อลูกสาวพญามาร"
อรทวย 0,ว.,"ฟุ้ง, ขจร, อ่อนละทวย, มืดครึ้ม"
อรทึม 0,ว.,"หนา, ทึม, มัว"
อรไท 0,น.,"นางผู้เป็นใหญ่, นางผู้มีสกุล"
อรนันต์ 0,ว.,"มากมาย, นับไม่ถ้วน"
อรนุช 0,น.,"นางน้อง, หญิงคู่รัก"
อรเนก 0,ว.,"มากหลาย, ท้วม, ล่ำสัน"
อรพิน 0,น.,ดอกบัว
อรมัย 0,ว.,"สวยงาม, ละมุนละมัย"
อรสา 0,น.,ผู้เกิดกับอก = ลูก
อรอิ้ง 0,ว.,"ไพเราะ, อ้อยอิ่ง"
อรแอ 0,ว.,"อ่อนช้อย, อ้อนแอ้น, ไพเราะ"
อรุมัย 0,ว.,"สวยงาม, ละมุนละมัย"
อล 0,ว.,"ดังลั่น, วุ่นวาย = อึงอล"
อวกยวก 0,ว.,"ลักษณะของสิ่งมีชีวิตรือวัตถุที่เป็นเส้นกองอยู่ เรียกว่า กองอวกยวก สำหรับขนาดใหญ่, ถ้าขนาดเล็กว่า ออกยอก"
อวกลวก 0,ว.,"ลักษณะของสิ่งใหญ่ที่มัวไม่สดใส เพราะเปรอะเปื้อนสิ่งอื่น, สำหรับขนาดเล็กว่า ออกลอก"
อ้วกลวก 0,ว.,"ลักษณะของสิ่งใหญ่ที่มัวไม่สดใส เพราะเปรอะเปื้อนสิ่งอื่น, สำหรับขนาดเล็กว่า ออกลอก"
อ่วงล่วง 0,ว.,"ลอยฟ่อง ใช้สำหรับขนาดใหญ่, ถ้าขนาเล็กว่า อ่องล่อง"
อวด 0,ก.,"สำแดงให้รู้เห็น, แสดงให้ปรากฏ, นำออกให้ชม, ยกย่องต่อหน้าคน"
อวดดี 0,ก.,"ทะนง, ถือดี, แสดงให้เขาเห็นว่าตนดีโดยไม่ดีจริง"
อวดสะหาว 0,ว.,"อวดเก่ง, หยิ่ง, ผยอง"
อวดอ้าง 0,ก.,"อวดโดยอ้างหลักฐานประกอบ, พูดอวดสรรพคุณหรือคุณวิเศษที่ไม่มีอยู่"
อวตาร 0,น.,"การลงมาเกิด, การแบ่งภาคมาเกิด เช่น พระนารายณ์ อวตารเป็นพระราม"
อวน 0,น.,น้อง
อ้วน 0,ก.,"นำ, พา เช่น อวนทาง = นำทาง, อวนหน้า = นำหน้า, ป่าวร้อง, ชักชวน"
อ้วน 1,ว.,"ไม่ผอม, เต็ม, สมบูรณ์"
อ๋วน 0,ก.,"นำ, พา เช่น อวนทาง = นำทาง, อวนหน้า = นำหน้า, ป่าวร้อง, ชักชวน"
อวน 1,ส.,เป็นคำแทนบุคคลบุรุษที่หนึ่งและที่สอง
