คำ,POS,ความหมาย
ล่วง 0,ก.,"พ้นไป เช่น สามปีล่วงแล้ว, ตาย, เช่น ล่วงหน้าไปก่อน, ทะลุถึงกัน, เช่น ล่วงใส่กัน, ละเมิดสิทธิหรือประเพณี, เช่น ล่วงเรือน"
ลวง 2,ก.,"ทำให้หลงเชื่อ, ทำให้เชื่อว่าเป็นจริง"
ล่วง 1,ว.,เกินเลยไป เช่น เป็นคนล่วง
ลวง 3,ว.,"ทาง, ด้าน, ขนาด, เช่น ลวงกว้าง, ลวงยาว, ลวงหน้า"
ล่วงเกิน 0,ก.,"สบประมาท, ดูหมิ่น"
ล่วงข้าง 0,ก.,เกินพอดี
ล่วงล้ำ 0,ก.,เลขเขตที่กำหนดไว้
ล่วงลุ 0,ก.,เสร็จสิ้นไป
ล่วงส้าว 0,ก.,เกินพอดี
ล่วงหน้า 0,ว.,ก่อนกำหนด
ลวด 0,น.,"โลหะทำเป็นเส้นยาว, ครั้ง, คราว, ทอดระยะ, เช่น นอนลวดเดียวตื่น, พร้อมกันทั้งหมด, เช่น ตายลวด"
ลวด 1,ว.,"เลย, นั่นเที่ยว, ทีเดียว"
ลวด 2,ว.,"ตลอด, กระทั่ง, เช่น เฮ็ดลวดตาย, ทั้งหมด, เช่น ตายลวด"
ลวดลาด 0,ว.,"ผิวเผิน, มักง่าย, สุดเอาเผากิน"
ลวดเลียด 0,ว.,"ผิวเผิน, มักง่าย, สุดเอาเผากิน"
ลวดแล้ว 0,ว.,แล้วเสร็จ
ลวน 0,ก.,"ทะลึ่ง, ตีเสมอ"
ล้วน 0,ว.,"แท้, ไม่มีอะไรเจือปน, เบี้ยคว่ำขึ้นดำทั้ง ๔"
ล้วน ๆ 0,ว.,"แท้ ๆ , ไม่มีอะไรเจือปนเลย"
ล้วนค้วน 0,ว.,"อาการขดเป็นวงอยู่อย่างงูใหญ่ขด (เอก.), ล้วนค้วน เลี้ยนเคี้ยน (พหู.), ถ้าขนาดเล็กว่า ล้องค้อง (เอก.), ล้องค้อง แล้งแค้ง (พหู.)"
ล้วนแต่ 0,ว.,ทั้งหมด
ลวนลาม 0,ก.,ล่วงเกินผู้อื่นเกินสมควรจนขาดความสุภาพ
ล้วนแล้ว 0,ว.,ทั้งหมด
ลวบ 0,ก.,ลวก ใช้กับเปลวไฟ เช่น ไฟลวบ
ลวบ 1,ก.,"รวมเอาทั้งหมด, อาการที่เอาสิ่งต่าง ๆ เข้ามาไว้ด้วยกัน, เช่น รวบผม"
ลวบ ๆ 0,ว.,"ซ้ำ ๆ ซาก ๆ เช่น เลียลวบ ๆ , เว้าลวบ ๆ"
ลวา 0,น.,ลา
ลวาด 0,ว.,"เลย, นั่นเที่ยว, ทีเดียว"
ลวาด 1,ก.,"ทา, เท, ลาด, เช่น ลวาดพื้น, ถ้าทาบาง ๆ หรือเพียงเล็กน้อยว่า แลด"
