คำ,POS,ความหมาย
พรหม 0,น.,"พระเป็นเจ้าผู้สร้างโลกตามศาสนาพราหมณ์, เทพในพรหมโลก จำพวกมีรูป เรียกรูปพรม มี ๑๖ ชั้น จำพวกไม่มีรูปเรียก อรูปพรหม มี ๔ ชั้น ตามมติพระพุทธศาสนา"
พรหมกาย 0,น.,"พระกาย (คือรูปกาย นามกาย) ประเสริฐ, เป็นพระนามของพระพุทธเจ้า"
พรหมจรรย์ 0,น.,"การศึกษาปรมัตถ์, การศึกษาพระเวท, การถือพรตหรือการบวชซึ่งเว้นเมถุน เป็นต้น"
พรหมจรรย์ 1,น.,"ฐานะของผู้ยังไม่ได้แต่งงาน (ส.,ป.)"
พรหมจาริณี 0,น.,หญิงที่ยังบริสุทธิ์ (ป.)
พรหมจารี 0,น.,"ผู้ศึกษาปรมัตถ์ และพระเวท, ผู้ถือพรตบางอย่าง เช่น เว้นเมถุน เป็นต้น"
พรหมจารี 1,น.,หญิงที่ยังบริสุทธิ์ (ป.)
พรหมชายา 0,น.,มเหสีของพระพรหม (ป.)
พรหมทัณฑ์ 0,น.,"การสาปแห่งพราหมณ์, ลหุโทษ คือ ห้ามไม่ให้ใครพูดด้วยในหมู่สงฆ์ด้วยกัน (ป.)"
พรหมบุตร 0,น.,"พราหมณ์, ลูกพราหมณ์ (ส., ป.)"
พรหมลิขิต 0,น.,อำนาจที่กำหนดความเป็นไปของชีวิตถือกันว่าพรหมเขียนไว้ที่หน้าผากของเด็กซึ่งเกิดได้ ๖ วัน
พรหมวิหาร 0,น.,ธรรมของพรหมหรือของท่านผู้เป็นใหญ่ ได้แก่ เมตตา กรุณา มุทิตา อุเบกขา (ป.)
พรหมัญตา 0,น.,ความเป็นผู้เกื้อกูลแก่พราหมณ์
พรหมา 0,น.,"พระเป็นเจ้าผู้สร้างโลกตามศาสนาพราหมณ์, เทพในพรหมโลก จำพวกมีรูป เรียกรูปพรม มี ๑๖ ชั้น จำพวกไม่มีรูปเรียก อรูปพรหม มี ๔ ชั้น ตามมติพระพุทธศาสนา"
พร่อง 0,ว.,"ขาดไป, ลดลงไป"
พร้อง 0,ก.,"พูด, กล่าว, ร้อง พร้องเพรียก = ร้องเรียก"
พร้อม 0,ว.,"ร่วมกัน, ในเวลาเดียวกัน, โดยปริยาย หมายความว่าครบครัน, เสร็จ"
พร้อมบาด 0,ว.,ทันทีทันใด
พร้อมพรั่ง 0,ว.,รวมอยู่มากมาย
พร้อมพาน 0,ว.,พร้อมสรรพ
พร้อมเพรียง 0,ว.,"ครบถ้วน, ร่วมใจกัน, เป็นอันหนึ่งอันเดียวกัน"
พร้อมเพรียงเรียงหน้า 0,ว.,"ครบถ้วน, ร่วมใจกัน, เป็นอันหนึ่งอันเดียวกัน"
พระ 0,น.,"ผู้ถือบวช, ผู้เป็นใหญ่"
พระเจ้า 0,น.,"พระพุทธดจ้า, เทพเจ้า, พระพุทธรูป"
พระนาง 0,น.,พระมเหสี
พระประธาน 0,น.,พระพุทธรูปองค์ใหญ่ที่ประดิษฐานอยู่ในพระอุโบสถหรือวิหาร
พระเป็นเจ้า 0,น.,เทวดาผู้เป็นใหญ่
พระพุทธเจ้า 0,น.,ผู้เป็นใหญ่ในโลกทั้งสาม
พระมหาเทวี 0,น.,พระอุมา ชายาพระอิศวร
พระอิศวร 0,น.,ชื่อพระเจ้าสำคัญองค์หนึ่งในพระเจ้าทั้ง ๓ ของฮินดู
พรั่ง 0,ว.,"คับคั่ง, รวมกันอยู่มาก"
พร้า 0,น.,มีดขนาดใหญ่
พราก 0,ก.,"จากไป, แยกออกจากกัน"
พราง 0,ก.,"ลวง, ทำให้เข้าใจเป็นอื่น, ทำให้เลือน"
