คำ,POS,ความหมาย
นคเรศ 0,น.,"เมืองใหญ่ เช่น นครหลวงพระบาง, นครจำปาศักดิ์"
นง 0,น.,"นาง, สาว, สาวงาม"
นงคราญ 0,น.,"ผู้หญิง, นางงาม"
นงถ่าว 0,น.,สาววัยรุ่น
นที 0,น.,แม่น้ำ (ป.)
นนตรี 0,น.,"ลำดับเสียงอันไพเราะ เช่น ""ฟังยิน ดนตรีประดับกล่อมซอ ซุงไค้"" (ศิลป์.)"
นบ 0,ก.,"พนมมือ, ไหว้, นอบน้อม"
นปุงสกะ 0,น.,ชื่อเพศไม่ใช่ชายไม่ใช่หญิง = กะเทย เรียกว่า นปุงสกะสิงค์ หรือนปุงสกะลึงค์ (ป.)
นพ 0,ว.,"ใหม่ ใช้ประกอบหน้าคำอื่น (ป., ส.)"
นพ 1,ว.,"เก้าใช้ประกอบหน้าศัพท์อื่น (ป., ส.)"
นพเก้า 0,น.,แหวนหัวยอดสูงประดับพลอยสีเก้าชนิด
นพคุณ 0,น.,ทองเนื้อดี เรียกว่า ทองเนื้อเก้า เป็นทองบริสุทธิ์
นพเคราะห์ 0,น.,"ดาวพระเคราะห์ทั้ง ๙ ดวง คือ อาทิตย์, จันทร์, อังคาร, พุธ, เสาร์, พฤหัสบดี, ราหู, ศุกร์, เกตุ ทางโหราศาสตร์ กล่าวว่า มีอิทธิพลต่อชีวิตของมนุษย์ คือ อาจให้คุณให้โทษ หรือให้ดีให้ร้ายได้ตามโอกาส"
นพปฎล 0,ว.,"เศวตฉัตร (ป.), ฉัตรเก้าชั้นสีขาว เป็นสัญลักษณ์ของพระเจ้าแผ่นดิน"
นพรัตน์ 0,น.,"แก้วเก้าอย่าง ได้แก่ เพชร, ทับทิม, มรกต, บุษราคัม, โกเมน, นิล, มุกดา, เพทาย, ไพทูรย์ (ส.)"
นภ 0,น.,"ท้องฟ้า, อากาศ"
นภา 0,น.,"ท้องฟ้า, อากาศ"
นม 0,น.,"อวัยวะส่วนที่อยู่บริเวณหน้าอกโดยปกติมี ๒ เต้า, ส่วนนมของสัตว์บางชนิดอาจมีหลายเต้าก็ได้"
นมงัว 0,น.,พันธุ์ไม้ดอกชนิดหนึ่งเป็นเถา ดอกมีกลิ่นหอม = ดอกการะเวก
นมนาง 0,น.,"ไม้นวดหลัง, นวดท้อง"
นมผา 0,น.,ปุ่มหินปูนที่เกิดจาดหยิดน้ำซึมตามถ้ำ เกาะตัวกันเป็นทาง ๆ จากเพดานถ้ำ
นมราชสีห์ 0,น.,หญ้สชนิดหนึ่ง = หญ้าเพชรนาค
นมสาว 0,น.,พันธุ์ไม้ดอกชนิดหนึ่งใช้ทำยา ลักษณะคล้ายนมวัว
นมสาว 1,น.,"ไม้นวดหลัง, นวดท้อง"
นมหนู 0,น.,ส่วนของปลายเข็มเป็นรูเล็ก ทำหน้าที่ฉีดน้ำมัน เช่น นมหนู ตะเกียงเจ้าพายุ
นมหมา 0,น.,พันธุ์ไม้ดอกชนิดหนึ่ง ดอกคล้ายดอกลำดวน
นมะ 0,ก.,"การนอบน้อม, เคารพ, เช่น นมัสการ (ป., ส.)"
นยะ 0,น.,เค้าความ (ป.)
นโยบาย 0,น.,วิธีดำเนินการ (ป.)
นร 0,น.,คนเพศชาย เช่น นระบดี = คนผู้เป็นใหญ่
นรก 0,น.,"โลกที่เป็นที่ลงโทษผู้มีบาปเมื่อตายไปแล้ว เช่น ""หม้อนฮก อยู่ในใจ"""
นรก 1,น.,"โลกอันเป็นที่ลงโทษผู้กระทำบาปเมื่อตายไปแล้ว, ส่วนมากว่าหม้อนฮก (นะฮก)"
นว 0,ว.,"ใหม่ ใช้ประกอบหน้าคำอื่น (ป., ส.)"
นว 1,ว.,"เก้าใช้ประกอบหน้าศัพท์อื่น (ป., ส.)"
นวก 0,น.,ผู้มาใหม่มักใช้กับพระสงฆ์ เช่น พระนวกะ คือพระบวชใหม่
นวด 0,น.,ขี้ผึ้งสำหรับสีปาก = สีผึ้ง
นวด 1,น.,คั้นให้เข้ากัน เช่น นวดเข้าปุ้น = นวดขนมจีน
