คำ,POS,ความหมาย
ยวง 2,น.,หนูชนิดหนึ่ง ตัวเล็กมาก ขาสั้น มีนิ้วตีนข้างละ ๕ นิ้ว หางยาว ขนนุ่มสั้น ใบหูเล็ก จมูกยื่นเป็นวงยาวออกมาเห็นได้ชัด ตาหยีเล็ก = หนูผี
ยวง 3,ก.,"นำ, พา, เช่น ยวงไพร่"
ยวง 4,ก.,ส่อง เช่น ยวงไต้
ยวง 5,ก.,"ส่ง, ฝาก เช่น ยวงคำเถิง = ส่งคำพูดไปถึง, ส่งสาร"
ยวง 6,ว.,"ขาวใส, ขาวเป็นมัน, เช่น งามยิ่งย้อย คือคู่เงินยวง"
ยวง 7,ว.,ยาวยื่นออก เช่น ขี้มูกย้อยเป็นยวง
ยวงฝ้าย 0,น.,ปุยฝ้าย
ยวด 0,น.,หินชะโงก หรือหน้าผา
ยวด 1,ว.,"ยอด, ยิ่ง, ที่สุด"
ยวด ๆ 0,ว.,"เป็นจำนวนมาก เช่น ยวด ๆ ย้าย ๆ , ยุบยับ เช่น หนอนไตยวด ๆ"
ยวดยาน 0,น.,"เครื่องขับขี่, ยานพาหนะ"
ยวดยิ่ง 0,ว.,"เก่งที่สุด, ยอดเยี่ยม"
ยวน 0,น.,ชื่อชนชาติกรีก โดยเฉพาะกรีกที่อาศัยอยู่ภาคตะวันตกเฉียงเหนือของอินเดีย
ยวน 1,น.,ชาวไทยภาคพายัพ
ยวน 2,น.,ชื่อกล้วยชนิดหนึ่ง ผลใหญ่ และใบดก
ยวบ 0,ว.,อาการที่ไหวและยุบลง เช่น ชานยวบลง
ยวบ ๆ 0,ว.,อาการเคลื่อนไหวขึ้นลงตามแนวนอน เช่น สะพานอ่อนยวบ ๆ
ยวบย้วย 0,ว.,ลักษณะอาการพูดที่มีชั้นเชิงอุปมาอุปมัยด้วยคติสอนใจลึกซึ้ง
ยวบยาบ 0,ว.,อาการไหวช้า ๆ
ย้วย 0,ว.,"แข้น, ข้น เช่น น้ำอ้อยย้วย = น้ำอ้อย แข้น"
ย้วย ๆ 0,ว.,"อาการไหล หรือยืดออกช้า ๆ เช่น ขี้มูกไหลย้วย ๆ ออก, อาการเคลื่อนไหว ช้า ๆ ของฝูงชนหรือฝูงสัตว์ เช่น นักเรียนย่างนำกันย้วย ๆ"
ยศ 0,น.,"ความยกย่องนับถือ, เกียรติคุณ"
ยศ 1,น.,เครื่องกำหนดหมายฐานะ หรือชั้นของบุคคล
ยโส 0,ว.,"อวดดี, จองหอง, หยิ่ง"
ย่อ 0,น.,เครื่องในชนิดใช้ย่อยอาหารของลัตว์จำพวกบดเอื้องคู่กับคันนา มักเรียกคู่กันว่า คันนาตาเชิง
ย่อ 1,ว.,"ยู่ยี่ เช่น คนหน้าย่อ = คนหน้ายู่ยี่, ไส้ย่อ เครื่องในของคนและสัตว์เป็นแผ่นบาง ๆ ยูยี่ = ผ้าขี้ริ้ว"
ย้อ 0,น.,คนไทยเผ่าหนึ่งอยู่ในอยู่ในท้องที่จังหวัดสกลนครและนครพนม เรียก ไทย้อ
ยอ 0,น.,"ชื่อไม้ต้น มี ๓ ชนิด คือ ยอดง เป็นพุ่มเตี้ย ๆ เกิดอยู่ตามดง กินไม่ได้, ยอบ้าน เป็นยอชนิดที่ปลูกไว้ตามบ้าน แก่นและรากใช้ย้อมผ้า ผลและใบกินได้, ยอป่า หรือยอโคก เป็ฯยอที่เกิดขึ้นตามป่า, แก่นและรากใช้ย้อมผ้า ผลและใบกินไม่ได้"
ยอ 1,*ก.,"กล่าวเชิดชู, พูดให้ชอบใจ, ยก เช่น ยกมือไหว้"
ยอก 0,ก.,"ทิ่ม, กระแทก, ใช้ท่อนไม้หรือสิ่งอื่นทิ่มกระแทกลงไปในของเหลวคล้าย ๆ ตำหรือโขลก"
ยอก 1,ก.,"กระแทกขึ้นกระแทกลง, ทำแน่นแล้วรูดขึ้นรูดลง = กระทอก, ทิ่ม, ตำ, เช่น หนามยอกอก, รู้สึกเจ็บปวดอย่างมีอะไรทิ่มตำ เช่น นั่งคนหลายแอวมันยอก, เขย่า เช่น ยอกบั้งน้ำ = เขย่ากระบอกน้ำ, ทั้งทิ่มทั้งกวน เช่น ยอกบั้งตัง หมายถึงเอาไม้ทิ่มและกวนยางไม้ในกระบอกให้เหนียวเป็นตัง"
ยอก ๆ 0,ว.,ลักษณะวิ่งไปช้า ๆ ของคนหลังงอที่อ่อนเพลีย
ยอกย้อน 0,ก.,"กลับไปกลับมา, ไม่ตรงไปตรงมา, ซับซ้อน, ยุ่งยาก"
ยอง 0,น.,ปุยฝ้าย
ยอง 1,น.,ไก่ชนิดหนึ่ง ซึ่งมีขนงอหงิก ม้วนกลับและพองตามตัว
ย่อง 0,ก.,ขยี้
ย้อง 0,ก.,"ยกยอ, ยกย่องยอ, สรรเสริญ"
ยอง 2,น.,แมลงชนิดหนึ่ง เช่น ยุงยอง ยุงฮิบ ก็เรียก
ย่อง 1,ว.,อาการเบาโหวง ใช้ประกอบคำเบา เช่น เบาย่อง = เบาโหวง
ย้อง 1,ก.,"ยุ, ยั่ว, เช่น ย้องเด็กให้ตีกัน"
ยอง 3,น.,อีเก้ง หรือ ฟานชนิดหนึ่ง
ย้อง 2,ก.,"แต่งตัว, ประดับ เช่น นางบ่ย้อง ก็หากค่องคือสาว"
ยอง 4,น.,"จุก, ปุย, เช่น ยองฝ้าย = ปุยฝ้าย"
ย้อง 3,ว.,"งาม, สวย"
ย่อง ๆ 0,ว.,อาการไปไกลด้วยความสะดวกสบาย เช่น ย่อง ๆ เข้าเขาคำยามย่ำ
ย้องยอ 0,ก.,"ยกย่อง, สรรเสริญ, ยอ"
ยองยี 0,ก.,"ขยี้, ทำให้หลุดจากขั้ว, เช่น ยีเข้า = เอาเท้าขยี้ฟ่อนข้าวให้เมล็ดหลุดออกจากขั้ว"
ย่องยี 0,ก.,"ขยี้ให้แหลก, ให้ยู่ยี่ (ดู ยี)"
ยอด 0,น.,"ส่วนสูงสุด, ส่วนเหนือสุด, ส่วนปลายสุด, จำนวนรวม, ต้นน้ำ เช่น ยอดมูล = ต้นแม่น้ำมูล"
ยอดแก้ว 0,น.,ตำแหน่งพระสังฆราชแห่งประเทศลาว
ยอดมุข 0,น.,ชื่อการสวดอภิธรรมคัมภีร์ยมกปกรณ์ในพิธีศพ
ยอดยิ่ง 0,ว.,ยอดเยี่ยม
ย้อน 0,สัน.,"เพราะ, เหตุ, เนื่องจาก, เช่น ใหญ่ย้อนกินเข้าเถ้าย้อนเกิดหลายปี, พอช่วยเหลือได้ เช่น เฮ็ดเวียดพอได้ย้อน"
ยอน 0,น.,ปลาน้ำจืด มีหลายชนิด รูปร่างคล้ายปลาแขยง ครีบมีสีม่วง = ปลาสังกะวาด
ยอน 1,น.,"ส่วนย่อย, รายย่อย"
ยอบ 0,ก.,"ทรุดลง, ยุบลง, ฟุบลง ใช้แก่ของเล็ก, ถ้าเป็นของใหญ่ว่า โยบ"
ยอม 0,ก.,"เห็นด้วย, ไม่ขัด, ตกลง, ปลงใจ, ไม่สู้"
ย้อม 0,ก.,"ชุบด้วยสี, อาบด้วยสี"
ย่อม 0,ก.,"เป็นคำช่วยกริยาแสดงว่าเป็นไปตามปกติ เช่น มีได้ย่อมมีเสีย, มีเฮือย่อมมีพาย"
ย่อม 1,ว.,"ค่อนข้างเล็ก, น้อย, เบาบาง, เช่น มื้อนี้คนมาย่อม = วันนี้คนมาน้อย, ขาดอยู่, หย่อนอยู่ เช่น สองบาทหย่อนสลึง = สองบาทหย่อนอยู่ ๑ สลึง หมายถึง มีเงินอยู่ ๑.๗๕ บาท ยังขาดอยู่ ๑ สลึง"
ย้อมใจ 0,ก.,"ชุบใจ, ปลุกใจ, ทำให้ชุ่มชื่น"
ยอมให้ 0,ก.,"ผ่อนผันให้, ยกให้ เช่น ยอมให้เฮ็ดได้"
ยอย 0,น.,"สิ่งที่เป็นเส้น เป็นพู่ หรือเป็นแผ่นห้อยย้อยลงมา เช่น ยอยไฮ = รากไทรย้อย, ระย้า เช่น กระจอนยอย"
ย่อย 0,ว.,"เล็ก ๆ น้อย ๆ เช่น ผญาย่อย, เป็นผง, ละเอียด, เช่น เข้าสัตตุย่อย"
ย้อย 0,ก.,"ไหลเป็นทางยืดลงมา, หยาดลง, หยดลง, เช่น ขี้มูกย้อย"
ยอแสง 0,ว.,"อ่อนแสงลง, มีแสงอ่อนลง"
ยะ 0,ก.,"ถ่างออก, ง้างออก"
ยะ 1,ก.,"ถ่างออก, แยกออก, เผยออก"
ยะยง 0,ว.,"นวลงาม, ผุดผ่อง, เช่น สีส่องหน้ายะยง"
ยะยับ 0,ว.,"เป็นเงางาม, มีแสงแวบ ๆ"
ยะเยือก 0,ก.,"ไหวยวบ, เช่น ยะเยือกค้อมตามลม"
ยะหว่าง 0,ก.,"แยก, เปิดช่องออก"
ยัก 0,ก.,"ผูก, รัด เช่น เอาเชือกยักคอ"
ยัก 1,ก.,"ผูกเป็นปม, ผูกขอดไว้, เช่น ยักปลายเชือก"
ยัก 2,ก.,กระตุกเบา ๆ อย่างปลาตัวเล็กกระตุกเบ็ดขณะกินเหยื่อ
ยัก ๆ 0,ว.,"เร่า, ขะยิก ๆ , เขยก ๆ"
ยักข์ 0,น.,ยักษ์ (ป.)
ยักขินี 0,น.,นางยักษ์ (ป.)
ยักขีนี 0,น.,นางยักษ์ (ป.)
ยักโข 0,น.,ยักษ์ (ป.)
ยักโขโน 0,น.,ยักษ์ (ป.)
ยักเม่า 0,ก.,เอาเชือกผูกรัดปากม้า
ยักยอก 0,ก.,เอาทรัพย์ของคนอื่นที่อยู่ในความอารักขาของตนไปโดยทุจริต
ยักยั่น 0,ว.,อาการเคลื่อนไปโดยเร็ว
ยักยัน ๆ 0,ว.,อาการยักแย่ยักยัน
ยักย้าย 0,ก.,"เปลี่ยนที่เสีย, นำไปไว้เสียที่อื่น"
ยักษ์ 0,น.,อมนุษย์พวกหนึ่ง เชื่อกันว่ามีรูปร่างใหญ่โตน่ากลัวมีเขี้ยวงอกโค้ง ใจดำอำมหิต ชอบกินมนุษย์และสัตว์มีฤทธิ์เหาะได้ จำแลงตัวได้
ยักษิณี 0,น.,นางยักษ์
ยักษี 0,น.,(กลอน) ยักษ์
ยั่ง 0,ว.,"ตลอด, สิ้นทั้ง (เกี่ยวกับเวลา) เช่น ฝนตกยั่งมื้อ, เทียวขี้ยั่งคืน"
ยัง 0,ก.,"คงอยู่, มีอยู่, มีชีวิตอยู่"
ยัง 1,ว.,"ไม่สำเร็จ, ไม่ตลอด, เหลือ, ยังไม่"
ยัง 2,บุ.,ขาดอยู่ เช่น ๓ โมงยัง ๑๐ นาที หรือยัง ๑๐ นาทีจะเถิง ๓ โมง
ยัง 3,สัน.,"สู่, ถึง, ซึ่ง"
ยั่ง ๆ 0,ว.,ตามกันตลอดไป เช่น ยั่ง ๆ ย้ายกลายเข้าป่าเลา
ยั่งยืน 0,ก.,คงอยู่เป็นเวลานาน
ยั่งยืน 1,ก.,ยืนยงอยู่ตลอดไป
ยัชนะ 0,น.,"พิธีกรรมบูชาเทวดา โดยสวดมนต์ และถวายเครื่องเซ่นสังเวย (ป.,ส.)"
ยัญ 0,น.,"การเซ่น, การบูชา (พิธีพราหมณ์)"
ยัญกรรม 0,น.,การเซ่นสรวงบูชา
ยัญญะ 0,น.,"การเซ่น, การบูชา (พิธีพราหมณ์)"
ยัญพิธี 0,น.,พิธีเซ่นสรวงบูชา
ยัฏฐิ 0,น.,ไม้เท้า (ป.)
ยัด 0,น.,บรรจุ หรือใส่โดยอัดดันเข้าไปให้แน่น เช่น ยัดหมอน ยัดนุ่น
ยัด 1,ก.,ยัดเยียดให้ เช่น เอาเงินยัดใส่มือ
ยัด 2,ก.,กินอย่างตะกละ (คำไม่สุภาพ)
ยั่น 0,ก.,กด เช่น ยั่นหัวลง
ยันต์ 0,น.,รูปต่าง ๆ ที่เขียนลงบนแผ่นโลหะหรือผ้า เป็นต้น และลงอักขระ หรือเลขถือเป็นของขลัง
ยับ 0,ว.,"ไม่เรียบ, ยู่ยี่, ชอกช้ำ"
ยับ ๆ 0,ว.,"เป็นเงางาม, มีแสงแวบ ๆ"
ยับ ๆ 1,ว.,"อาการกระตุกถี่ ๆ, เคลื่อนไหวถี่ ๆ"
ยับ ๆ แยบ ๆ 0,ก.,"ซุบซิบ, จุบจิก เช่น กินยับ ๆ แยบ ๆ"
ยั้ว 0,ก.,เคลื่อนไปมาติดต่อกันเป็นกลุ่ม
ยัวยาน 0,น.,ยวดยาน
ยั้วยาน 0,น.,ยวดยาน
ยั้วเยี้ย 0,ก.,เคลื่อนไปมาติดต่อกันเป็นกลุ่ม
ยัวรยาตร 0,ก.,"(กลอน) ยุรยาตร, เดิน"
ยัวะ 0,น.,ตำแรง ๆ (ใช้แก่ของมาก) ถ้าตำเบา ๆ (ใช้แก่ของน้อย) ว่าเยาะ
ยัวะ 1,ก.,ยุ เช่น ยัวะให้คนตีกัน
