คำ,POS,ความหมาย
บวง 2,ลัก.,"แผล, รู ใช้สำหรับ ไก่ชน เช่น โถกแทง ๒ บวง - ถูกแทง ๒ รู."
บวช 0,น.,นกขมิ้น (ภ.ก.).
บวช 1,ก.,"บวช, ถือเพศเป็นภิกษุ สามเณรหรือนักพรตอื่น ๆ."
บวชคลุม 0,ก.,บวชอย่างเงียบ ๆ โดยไม่จัดงานเลี้ยง.
บวชชี 0,ก.,ถือเพศเป็นชี.
บวชชีพราหมณ์ 0,ก.,ถือเพศเป็นชีพราหมณ์.
บวชผลาญข้าวสุก บวชหนุกตามเพื่อน 0,สำ.,ไม่ได้ตั้งใจบวชเพื่อปฏิบัติธรรมจริง.
บวชผ้าใหม่ 0,ก.,บวชพระ.
บวชผ้าใหม่ 1,*ก.,สแลง. แต่งงาน (ช.พ.).
บวชหน้าไฟ 0,ก.,บวชหน้าศพ.
บวชหน้าไฟ 1,*ก.,สแลง. ผู้หญิงโกนขนในที่ลับก่อนคลอดบุตร.
บวชหลวง 0,ก.,บวชพระ.
บวชหลวง 1,ก.,ทำแกงบวด เช่น บวชกล้วย - ทำกล้วยบวดชี.
บวชหลวง 2,ก.,สมยอม.
บวชหลวง 3,ก.,เรียกการทำให้วัวชนของตนหรือฝ่ายตรงข้ามประสบความพ่ายแพ้ โดยใช้กลโกง บางประการว่า บวดวัว หรือเบื่อวัว.
บวชเหฺมฺรย 0,ก.,บวชแก้บน.
บวน 0,น.,"ขบวน, พวกที่จัดเป็นแนวเป็นแถวหรือเป็นหมวดเป็นหมู่อย่างขบวนแห่ เช่น มาเป็นบวน - มาเป็นขบวน."
บวน 1,น.,น้ำลายบูด.
บวน 2,ก.,ยักท่า เช่น ทำบวน - ทำยักท่า.
บ้วน 0,ก.,"บ้วน, ทำให้น้ำหรือของเหลวออกจากปาก เช่น บ้วนปาก."
บ้วน 1,ก.,พ่นน้ำตอนหายใจ ใช้สำหรับปลา.
บ้วนน้ำ 0,สำ.,คุยโม้
บวบ 0,น.,ชื่อไม้เถาชนิดหนึ่ง ดอกสีเหลือง ผลกินได้ หลายชนิด เช่น บวบเหลี่ยม บวบหอม บวบงู บวบอินทรชิต เป็นต้น.
บวบ 1,น.,ทุ่นชนิดหนึ่ง.
บวบ 2,น.,เรียกจีวร ส่วนที่ม้วนกลมในขณะที่พระห่มจีวรว่า “ลูกบวบ”
บวบ 3,น.,หมอนข้างเล็ก ๆ สำหรับเด็กอ่อน
บวย 0,น.,"คันทวย, ไม้เท้าแขนที่รับเต้า บางทีทำเป็นรูปนาคกระบวย, ภาชนะสำหรับตักน้ำ เดิมทำด้วยกะลามะพร้าวมีด้ามถือ."
บวย 1,ก.,บ้วน เช่น ปลาบวยน้ำ (ก.บ.).
บอ 0,น.,"บ่อ, ช่องลึกลงไปในดินหรือในหินใช้เป็นที่ขังน้ำ ขังปลา เป็นต้น."
บอ 1,ว.,ไม่ค่อยเต็มเต็ง (ดู ขาดหุ้น).
บอ 2,สำ.,ขุมทรัพย์.
บ้อ 0,น.,เบาะ (ดู เบาะ).
บ้อ 1,น.,"ภรรยา (ภ.ก., พ.ง.)."
บ้อ 2,น.,เครื่องรองรับซึ่งมีลักษณะนุ่ม
บ๋อ 0,น.,"แม่พิมพ์หล่อคอนกรีต, ท่อซีเมนต์ (จ., ภ.ก.)."
บอก 0,น.,ปลากระบอก
บอก 1,น.,"กระบอก, ไม้ไผ่ที่ตัดเป็นท่อน, ของอื่น ๆ ที่มีรูปคล้ายเช่นนั้น."
บอก 2,ลัก.,"ใช้เรียกข้าวหลาม ของเหลวที่บรรจุในกระบอกไม้ไผ่ และไอศกรีมแท่ง เช่น เหนียวหลาม ๒ บอก, น้ำหวาน ๒ บอก, น้ำส้ม (สายชู) ๒ บอก, น้ำแข็งบอก ๒ บอก."
บ๊อก 0,ว.,ด้วน (น.ธ.).
บอกการ 0,ก.,บอกแขก
บอกเขากัน 0,ว.,"แน่แท้, ยิ่งนัก เช่น หรอยบอกเขากัน - อร่อยจริง ๆ."
บอกแขก 0,ก.,เชิญแขกมาในงาน ส่วนใหญ่จะใช้ในงานมงคล.
บอกคบ 0,น.,กระบอกสำหรับเลี้ยงน้ำเพื่อตอนต้นไม้
บอกงาน 0,ก.,บอกแขก
บอกฉีด 0,น.,กระบอกน้ำ.
บอกชุด 0,น.,การร้องกลอนอย่างหนึ่งของลิเกป่า.
บอกต๊อบ 0,น.,กระบอกสำหรับเลี้ยงน้ำเพื่อตอนต้นไม้
บอกตุด 0,น.,กระบอกไม้ไผ่ขนาดยาว ใช้เป่าลูกดอก
บอกตุด 1,น.,กระบอกไม้ไผ่ขนาดยาวใช้เป่าลูกดอก.
บอกทาง 0,ก.,เตือนสติให้ระลึกถึงคุณพระรัตนตรัยเวลาจะตาย
บอกปุย 0,น.,"ชุดไฟ, ด้ายหรือนุ่นสำหรับเป็นเชื้อให้ไฟติดในเวลาตีหินเหล็กไฟ."
บอกแผล็ด 0,น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้ บางชนิดอัดยิงได้
บอกแผล็ด 1,น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้บางชนิดอัดยิงได้.
บอกโผลก 0,น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้ บางชนิดอัดยิงได้
บอกโผลก 1,น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้บางชนิดอัดยิงได้.
บอกโผลง 0,น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้ บางชนิดอัดยิงได้
บอกโผลง 1,น.,ปืนเด็กเล่น ทำด้วยกระบอกไม้ไผ่ คล้ายตะบัน อัดกระสุนด้วยกระดาษหรือลูกไม้บางชนิดอัดยิงได้.
บอกฝากนาค 0,น.,กระบอกคู่สำหรับรองรับน้ำตาล เมื่อกระบอกหนึ่งรับน้ำตาลเต็มแล้ว น้ำตาลจะไหลไปอีกกระบอกหนึ่ง.
บอกยน 0,น.,ตะบัน.
