คำ,POS,ความหมาย
ด้วง 2,น.,เครื่องมือชนิดหนึ่งสำหรับดักแย้ทำด้วยกระบอกไม้ไผ่ยาวประมาณ ๕ – ๖ เซนติเมตร มีคันยาวประมาณ ๑ เมตร มีสายห่วงติดกับกระบอกไม้ไผ่ส่วนล่างโยงไปผูกติดกับปลายคัน มีไม้ค้ำอันหนึ่งเพื่อให้คันโก่งกับไม้ลิ้น พาดปากกระบอกอีกอันหนึ่งทำหน้าที่เสมือนไก สำหรับดักแย้ เป็นต้น.
ดวงชี้ตา 0,น.,"ดวงชะตา, แบบรูปราศีที่บอกดาวพระเคราะห์เดินถึงราศีนั้น ๆ ในเวลาเกิดของคน หรือเวลาสร้างสิ่งสำคัญ, ลักษณะหรืออัธยาศัยบางอย่างที่ทำให้รู้สึกชอบหรือไม่ชอบในทันทีทันใด."
ดวงชี้ตา 1,น.,ดวงชะตา (ดู ดวง น. ๑.).
ด้วงดิ่ง 0,น.,"แมลงเหนี่ยง, ชื่อแมลงปีกแข็งชนิดหนึ่ง อาศัยในน้ำ รับประทานได้"
ด้วงดิ่ง 1,น.,แมลงเหนี่ยง (ดู แมงเหมี้ยง).
ดวงไม่โถกกัน 0,สำ.,"ชะตาไม่กินกัน, ทรรศนะไม่ตรงกัน."
ดวด 0,น.,"ไม้เคร่า, โครงสร้างซึ่งทำขึ้นด้วยวัสดุอย่างใดอย่างหนึ่ง เช่น ไม้ โลหะ เพื่อใช้ในการยึดแผ่นวัสดุที่ทำเป็นฝา รั้วหรือฝ้าเพดาน ส่วนใหญ่จะยึดกับโครงสร้างที่สำคัญมีเสาคาน เป็นต้น คร่าวตีได้ทั้งในแนวตั้งแนวนอนหรือเป็นตาราง"
ดวด 1,น.,ไม้เคร่า (ดู คร่าว น.).
ดวด 2,ก.,ดื่มรวดเดียวหมด (ใช้กับการดื่มสุรา).
ด้วน 0,ก.,"กุด, ขาด, สั้นเข้า."
ด้วน 1,ว.,"เรียกสิ่งที่มีรูปยาว ๆ ที่ตอนปลายขาดหายไป เช่น แขนด้วน ขาด้วน, โดยปริยายใช้เรียกสิ่งที่มีลักษณะคล้ายคลึงเช่นนั้น เช่น คลองด้วน, แม่น้ำด้วน."
ดวมเดียม 0,ก.,จั๊กจี้ (ดู ดักดี้เดียม).
ดวมเดียม 1,ว.,"ต้วมเตี้ยม, อาการที่ค่อย ๆ เคลื่อนไหว หรือเคลื่อนไหวอย่างช้า ๆ"
