คำ,POS,ความหมาย
หงิม 1,ว.,"สงบเสงี่ยม, อายเหนียม"
หงุบ 0,ว.,สีหน้าไม่สบอารมณ์ เช่น หน้าหงุบ - สีหน้าโกรธขึ้ง
หงุบ 1,ว.,มืดครึ้ม (ช.พ.).
หงู่เชี้ย 0,น.,"เกวียนที่เทียมด้วยควาย (จ., ภ.ก.)."
หงู่เล้ง 0,น.,"นมวัว (จ., ภ.ก.)."
หงู่อิ๋ว 0,น.,"เนย (จ., ภ.ก.)."
หญวบ 0,ว.,"สั่น, คลอน, ไหว, โยก, จะพัง, ยวบ, อ่อนเนิบนาบ เช่น บ้านนี้หญวบ ๆ แล้ว - บ้านนี้จะพังแล้ว"
หญวบหญวบ 0,ว.,"สั่น, คลอน, ไหว, โยก, จะพัง, ยวบ, อ่อนเนิบนาบ เช่น บ้านนี้หญวบ ๆ แล้ว - บ้านนี้จะพังแล้ว"
หญ้อ 0,ก.,"ย่อ, ทำให้ต่ำ, ย่น, ทำให้สั้น."
หญ้อ 1,ก.,ก้มลง.
หญอก 0,น.,ขนบนคอไก่ (ดู เหญียก น.).
หญอก 1,น.,ขนบนคอไก่
หญ็อก 0,น.,ชื่อปลาน้ำจืดชนิดหนึ่ง คล้ายปลาซิว แต่ตัวเล็กกว่า ชอบอยู่เป็นฝูงใหญ่.
หญ็อก 1,น.,"หยก, หินแก้ว มีลักษณะแข็งเป็นสีต่าง ๆ ใช้ทำเครื่องประดับ และเครื่องใช้ เป็นต้น."
หญอง 0,น.,เครื่องมือดักปู รูปร่างคล้ายยอ แต่ขนาดเล็กกว่า มีความกว้างยาวประมาณ ๒ ฟุต
หญ้อง 0,ก.,กิริยาเศร้าซึม.
หญ็อง 0,ก.,ย่น (ดู หญุก).
หญ็อง 1,ก.,เขม็งจนหดเกิดปม.
หญ็อง 2,ก.,"กระเด้า, การยกก้นขึ้นๆ ลงๆ เวลามีเพศสัมพันธ์"
หญ็อง 3,ก.,เขย่า เช่น หญ็องขวด - เขย่าน้ำในขวด.
หญ็อง 4,ว.,เหยาะ ๆ เช่น โดดหญ็อง - กระโดดเหยาะ ๆ
หญ็อง 5,ก.,อาการเป็นสัดของวัว เรียก วัวหญ็อง.
หญ็อง 6,ก.,"ขยุกขยิก, ย่น, ยับ, พับอยู่"
หญ็องหญ้อ 0,ว.,อาการที่ไก่เป็นโรคระบาด.
หญ็องหญ้อ 1,ว.,"เงื่องหงอย, อาการที่ไก่เป็นโรคระบาด (ดู คร็องคร่อ)."
หญ็องหญ็อง 0,ว.,เหยาะ ๆ เช่น โดดหญ็อง - กระโดดเหยาะ ๆ
หญ็องหญ็อง 1,ว.,เหยาะ ๆ (ดู หญ็อง ว. ๑.).
หญ้องแหญ้ง 0,ว.,"ผอมบาง, กระย่องกระแย่ง"
หญ้องแหญ้ง 1,ว.,ขยุกขยุย ไม่เรียบร้อย เช่น สาดแหกหญ้องแหญ้ง - เสื่อขาดขยุกขยุย.
หญ็องแหญ็ง 0,ว.,ฉุนเฉียว เช่น นายเราหญ็องแหญ็งทังวัน - หัวหน้าของเราฉุนเฉียวทั้งวัน.
