คำ,POS,ความหมาย
ปรอง 1,ก.,ปรองดอง เช่น ขัดใจกันหีดหุ้ยมาปรองกันเสียก้าแหม็ดเรื่อง - ขัดใจกัน เล็ก ๆ น้อย ๆ มาปรองดองกันเลียก็หมดเรื่อง.
ปรอง 2,ก.,ทำให้มนตร์คาถาเสื่อม.
ปรอง 3,ว.,"จาง, หมดรส (ดู ตราง ว.)."
ปร่อม 0,ก.,"ห้อยลงตํ่า, ปิด, ปรก, คลุม (น.ธ.)."
ปรอย 0,ว.,ที่ตกเป็นระยะ ๆ ไม่หนาเม็ด (ใช้กันฝน) เช่น ฝนปรอย.
ประ 0,น.,ชื่อไม้ต้นชนิดหนึ่ง (Eateries permumtapos) ในวงศ์ Euphorbiaceae ผลกลมมี ๙ พู เมล็ดของผลเป็นรูปยาวรีเปลือกแข็ง เมื่อแก่สีคลํ้าเกือบดำ ภายในเมล็ดมีเนื้อขาว สองกลีบประกบกัน รสมัน ภาคกลางเรียก ลูกกระ
ประ 1,ก.,ประพรม เช่น ประน้ำมนตร์.
ประ 2,ก.,"ปะทะ, เริ่มต้นการต่อสู้ เช่น ประหมัด."
ประ 3,ก.,ลากเส้นเป็นจุด ๆ
ประไขจิ้งจก 0,ก.,ประแป้งให้เป็นเม็ด ๆ โดยใช้หวี
ประไข่จิ้งจก 0,ก.,ประแป้งให้เป็นเม็ด ๆ โดยใช้หวี (ดู ตบไขจิ้งจก ก. ๒.).
ประไข่จิ้งจก 1,ว.,ไม่ค่อยเต็มเต็ง (ดู ขาดหุน).
ประเค็ม 0,น.,เนื้อเค็ม หมักกับข้าวคั่ว (ส.ต.).
ประประ 0,ว.,ไม่เต็มเต็ง
ประประ 1,ว.,ไม่ค่อยเต็มเต็ง (ดู ขาดหุ้น).
ประปะสัง 0,ว.,ไม่เต็มเต็ง
ประปะสัง 1,ว.,ไม่ค่อยเต็มเต็ง (ดู ขาดหุ้น).
ประมวลชาติ 0,ก.,"กลับชาติ, การกล่าวตอนจบของหนังสือประเภทชาดก แล้วบอกว่าใครกลับชาติเป็นอะไร"
ประมวลชาติ 1,ก.,กลับชาติ (ดู ชมชาติ ก. ๓.).
ประสักแดง 0,น.,ชื่อไม้ต้นชนิดหนึ่ง ขึ้นตามป่าชายทะเล นิยมใช้ทำฟืนและเผาถ่าน เมล็ดงอกตั้งแต่อยู่บนต้น ลักษณะเรียวยาวคล้ายฟัก
ปรัง 0,น.,เรียกนาที่ต้องทำในฤดูแล้งว่า นาปรัง.
ปรัง 1,น.,"ชื่อไม้เถาชนิดหนึ่ง ใช้เป็นสมุนไพร มี ๒ ชนิด คือ ชนิดใบสีขาวเรียก “ปรังขาว” ชนิดใบสีม่วง เรียก ""ปรังแดง”."
ปรัด 0,ก.,"ร้าว, ปริ เช่น แก้วนี้ปรัดแต้ว - แก้วใบนี้ร้าวแล้ว"
ปรับ 0,ก.,ขึ้นต้นไม้โดยใช้มือทั้งสองโอบสำต้นแล้วขยับเท้าขึ้นไปพร้อมทั้งสองข้าง (ดู ปลับ)
ปรับ 1,ก.,"แก้ไข, ปรับปรุง เช่น ปรับนิสัยปรับหูฟัง"
ปรับ 2,ก.,เงี่ยหูฟัง.
ปรับ 3,ก.,"ปรับโทษ, ลงโทษให้ใช้เงิน เพราะทำผิด, ลงโทษให้เป็นแพ้."
ปรับ 4,ก.,ขึ้นต้นไม้โดยใช้มือทั้งสองโอบสำต้นแล้วขยับเท้าขึ้นไปพร้อมกันทั้งสองข้าง
ปรัวะ 0,ก.,"คล่อง, เร็ว เช่น แหลงปรัวะ - พูดเร็ว, พูดคล่อง."
ปรัวะ 1,ก.,เสียงดังเช่นนั้น.
ปร่า 0,น.,"น้ำเคย, น้ำบูดู (ป.น.)"
ปร่า 1,น.,"น้ำเคย, น้ำบูดู (ดู บ่าร่า)."
ปราณ 0,น.,"วงศ์วาน, กำพืด, โคตร, วงศ์"
ปราบ 0,น.,ชื่อหญ้าชนิดหนึ่ง ใช้เป็นเครื่องสมุนไพร ชื่อ เต็มเรียก ปราบธรณี
ปราบ 1,น.,แอ่งน้ำที่ขังอยู่ตามต้นไม้หรือพื้นดิน มีสัตว์มากินชาวบ้านถือว่าศักดิ์สิทธิ์ และมีผีแรง
ปราบ 2,น.,ชื่อรูปหนังตะลุง ตัวหนึ่งลักษณะเด่นคือ จมูกบี้
ปราบ 3,ก.,ทำให้เสมอ เช่น ปราบที่ - ปรับพื้น (ดิน) ให้เรียบ ให้เสมอ.
ปราบดิน 0,น.,ชื่อไม้ล้มลุกจำพวกหญ้าชนิดหนึ่ง ใบเดี่ยวมนรียาว ขอบใบเป็นจัก ต้นและใบมีขน ออกดอกเป็นกระจุกสีม่วงอ่อน
ปราบดิน 1,น.,โด่ไม่รู้ล้ม (ดู สามสิบสองหาบ).
ปราบทวีป 0,น.,"ต้นชงโค, ชื่อไม้ต้นขนาดกลาง ดอกสีชมพูอมแดงหรือม่วงแดง."
ปราย 0,ก.,"โปรย ใช้กับฝน, ตกลงมาเม็ด ๆ กระจายทั่วไป."
ปราย 1,ก.,กล่าวบทไหว้ครูของหนังตะลุง โดยใช้รูปปรายหน้าบท.
ปรายหน้าบท 0,น.,รูปหนังตะลุงตัวหนึ่ง ทำเป็นรูปชายหนุ่มมือถือธง หรือดอกบัวถือเป็นตัวแทนของนายหนัง ใช้กล่าวบทไหว้ครู
ปราหนี 0,ก.,"ปรานี, เอ็นดูด้วยความสงสาร."
ปรำ 0,ก.,ทำให้เรียบเสมอกัน เช่น ปรำต้นไม้ให้เรียบ.
ปริ 0,ก.,"ร้าว, ปริ เช่น แก้วนี้ปรัดแต้ว - แก้วใบนี้ร้าวแล้ว"
ปริ 1,ก.,"ร้าว, ปริ (ดู ปรัด)."
ปริก 0,น.,"ปริก, ชื่อไม้ล้มลุกมีหัวใต้ดิน ดอกสีขาว กลิ่นหอม ใช้ทำยาได้ มีหลายชนิด เช่น ปริกหางกระรอก, ปริกเล็ก, ปริกใหญ่."
ปริง 0,น.,"มะปริง, ชื่อไม้ต้น คล้ายมะปราง แต่ผลมีรสเปรี้ยว"
ปริด 0,ว.,"อาการของน้ำที่ไหลทีละน้อย, กะปริบกะปรอย เช่น น้ำไหลปริด ๆ"
ปริดหนา 0,น.,ชื่อไม้เถาชนิดหนึ่ง นิยมนำไปทำเป็นกระดาษข่อยหรือสมุดข่อยในภาคใต้
ปริดหนา 1,น.,สมุดข่อย
ปริดหนา 2,น.,ชื่อไม้เถาชนิดหนึ่ง นิยมนำไปทำกระดาษข่อยในภาคใต้ (ดู กริดหนา น. ๒.).
ปริดหนา 3,น.,สมุดข่อย (ดู บุด).
ปริบ 0,ว.,"อาการของน้ำที่ไหลทีละน้อย, กะปริบกะปรอย เช่น น้ำไหลปริด ๆ"
ปริบ 1,ก.,อาการกะพริบตาบ่อย ๆ
ปริบ 2,ว.,อาการของน้ำที่ไหลทีละน้อย (ดู ปริด).
ปรีด 0,น.,ชื่อมะม่วงป่าชนิดหนึ่ง ผลมียางมาก รสเปรี้ยว
ปรีด 1,ว.,พุ่งไปอย่างแรง เช่น น้ำพุ่งตรีด
ปรีด 2,น.,ชื่อมะม่วงป่าชนิดหนึ่ง ผลมียางมาก รสเปรี้ยว (ดู ตรีด น.).
ปรีด 3,ว.,พุ่งไปอย่างแรง (ดู ตรีด ว.).
ปรึ้ง 0,ว.,"ยิ่ง, มาก เช่น ตึงปรึ้ง-ตึงมาก."
ปรึ้ง 1,ว.,เสียงดังเช่นนั้น.
ปรึ้งปราด 0,ว.,"ประเปรียว, ว่องไว."
ปรือ 0,สัน.,ถึงอย่างไรก็ตาม เช่น พรื้อ ๆ มาหรือตัวต้องมาถึง - อย่างไรก็ตามคุณต้องมา
ปรือ 1,น.,ชื่อกกชนิดหนึ่ง (Selena oryzoides) ในวงศ์ Cyperaceae ใบยาวคล้ายว่านน้ำ ขึ้นในน้ำ ใช้มุงหลังคาและจักสานได้.
ปรือ 2,ว.,อย่างไร (ดู พรื่อ).
ปรือโฉ้ 0,ว.,รู้สึกยังไงชอบกล
ปรู 0,น.,"ปรู, ชื่อไม้ต้นขนาดกลางถึงขนาดใหญ่ ดอกสีขาว ออกเป็นกระจุกตามง่ามใบ กลิ่นหอม เนื้อไม้สีน้ำตาลคล้ำ ใช้ทำด้ามปืน พานท้ายปืน เปลือก ราก ใช้ทำยาได้."
ปรู 1,ว.,"กรู, อาการที่ไปพร้อม ๆ กันโดยเร็ว."
ปรูง 0,ว.,"พรู, ตกหรือออกมาทีละมาก ๆ เช่น ใบไม้ร่วงปรูง - ใบไม้ร่วงพรู."
ปรูด 0,ว.,"โดยเร็ว เช่น พุ่งปรูด - พุ่งไปโดยเร็ว, ถดปรูด -กระเถิบไปโดยเร็ว"
ปรูน 0,ว.,ล้มราบ (ดู ปลูน).
ปรูน 1,ว.,"ล้มราบ, ระเนระนาด เช่น หญ้าล้มปลูน - หญ้าล้มราบ"
ปลกแปล็ก 0,ว.,"อ่อนเปลี้ย, เพลียมาก."
ปลกแปล็ก 1,ว.,"ขัดสน, อ่อนเปลี้ย (ดู ปรกแปร็ก)."
ปลง 0,ก.,เผา เช่น ปลงศพ - เผาศพ.
ปลง 1,ก.,"เอาลง เช่น ปลงหม้อ - เอาหม้อลงจากเตา, ปลงใบ - ลดใบเรือลง."
ปลง 2,ก.,"ปล่อยวาง เช่น ปลงตก, ปลงนิจจัง -ปลงอนิจจัง"
ปลด 0,ก.,"เอาออก, หลุดออก (ภ.ก.)."
ปลดกิ่ง 0,ก.,อาการที่ต้นไม้ปล่อยให้กิ่งล่างแห้งตายเพื่อเติบโตทางด้านสูง.
ปลดขา 0,ก.,อาการที่ปูทำให้ขาของตัวเองหลุดออกไปเพื่อเอาตัวรอด ถ้าทำให้ก้ามหลุดเรียก ปลดก้าม.
ปล้น 0,ก.,"ปล้น, การที่คนร้ายใช้กำลังหรืออาวุธหักโหม แย่งชิง หรือข่มขู่เอาทรัพย์ต่อหน้าเจ้าของ"
ปล้น 1,ก.,ปล้น (ดู อุก ก.).
ปล้น 2,ก.,"ถลอก, ร่นเข้า, ล่อน เช่น หนังปล้น - หนังถลอก"
ปลวก 0,น.,"ปลวก, ชื่อแมลง รูปร่างคล้ายมด แต่ส่วนท้องกับอกมีขนาดไล่เลี่ยกัน หนวดมีลักษณะเป็นปล้องกลมคล้ายลูกปัด ไม่หักงอเป็นข้อศอกเหมือนมด ส่วนใหญ่ตัวสีขาวหรือครีม ไม่ชอบแสง อาศัยทำรังรวมกันอยู่เป็นกลุ่มใหญ่บนพื้นหรือใต้ดิน มักจะเอาดินมาสร้างคลุมทางเดิน บางชนิดทำลายไม้ ต้นไม้"
ปลวก 1,น.,ชื่อขนมไทยชนิดหนึ่ง ใส่แป้งในกะลา ทอด แกว่งไปมาในกระทะน้ำตาล เมื่อเอาขึ้นมาช้อนเป็น รูรุงรัง รสหวาน เรียก ขนมรังปลวก.
ปลวกขี้หมา 0,น.,ปลวกขนาดเล็ก รังสูงราว ๑ เมตร
ปลวกเคง 0,น.,รังปลวกชนิดหนึ่ง
ปลวกใบ้ 0,น.,ปลวกชนิดหนึ่ง ตัวโตสีดำ ชอบเคลื่อนย้ายรังบ่อย ๆ ไม่กัดกินเนื้อไม้.
ปลวกใบ้ 1,น.,เนินดินที่เป็นรังปลวก เรียก จอมปลวก
ปลวกหมูสี 0,น.,ปลวกขนาดเล็ก รังสูงราว ๑ เมตร
ปลอก 0,น.,"ปลอก, สิ่งที่ทำเป็นวงสำหรับสวมหรือรัดของต่าง ๆ, เครื่องที่ทำสำหรับสวมสิ่งของต่าง ๆ."
ปลอกแจว 0,น.,เชือกที่ใช้แขวนไม้แจวเรือไว้กับหลักแจว.
ปลอง 0,ว.,"จาง, เซ็ง, หมดรส, จืดชืด เช่น เหล้าตราง - เหล้าเซ็ง, เหล้าหมดรส."
ปลอง 1,ก.,เสื่อม (ดู ตราง ก.).
ปลอง 2,ว.,"จาง, หมดรส (ดู ตราง ว.)."
ปลอง 3,ว.,การปลอดซึ่งสิ่งศักดิ์สิทธิ์คุ้มกัน.
ปล้อง 0,น.,"ปล้อง, ช่องระหว่างข้อไม้ไผ่ หรืออ้อย เช่น ปล้องไม้ไผ่"
ปล้อง 1,น.,"ปล่อง, ท่อ, ช่องหรือรูที่ทะลุขึ้นจากพื้นดิน เช่น ปล้องท่อ."
ปล้อง 2,ลัก.,เรียกไม้ไผ่ หรืออ้อยที่ตัดท่อนสั้น ๆ ว่า ปล้อง.
ปล้องทอง 0,น.,งูทับสมิงคลา.
