คำ,POS,ความหมาย
เณร 0,น.,สามเณร.
เณร 1,น.,"คำเรียกผู้ที่ลาสิกขาแล้ว และอ่อนวัยกว่าผู้พูด ถ้าสูงวัยกว่าจะมีคำบอกฐานะทางเครือญาตินำหน้า เช่น พี่เณร, น้าเณร."
เณรเกด 0,สำ.,"ไม่เอาไหน, ไม่เป็นโล้เป็นพาย."
เณรพอน 0,น.,ชื่อตัวตลกหนังตะลุง.
