คำ,POS,ความหมาย
พรวด 1,น.,ชื่อผึ้งพันธุ์หนึ่ง ทำรังในโพรง (ดู ครวด).
พรวน 0,น.,เงาะพันธุ์หนึ่ง ผลเล็ก รสเปรี้ยว ไม่ล่อน (ดู ลวน).
พรวน 1,น.,"ลูกพรวน, โลหะทำเป็นรูปกลมกลวง มีลูกกลิ้งเล็ก ๆ อยู่ข้างในเพื่อให้เกิดเลียง ใช้ผูกคอสัตว์หรือข้อเท้า เป็นต้น"
พรวน 2,ก.,"ทำให้ร่วน, คุ้ยดินให้เป็นกลุ่มล้อมต้นไม้, ใช้จอบหรือเสียมขุดดินให้ร่วนซุย เช่น พรวนดิน."
พรวน 3,ว.,"เป็นทิวแถว, เป็นหมู่พวก เช่น มากันเป็นพรวน."
พรวน 4,ว.,มาก เช่น ตายเป็นพรวน - ตายมาก.
พรวน 5,ว.,"หลวม, ไม่แน่น เช่น รถคันนี้พรวนจังแล้ว - รถคันนี้ (ชิ้นส่วนต่าง ๆ) หลวมมากแล้ว."
พรวน 0,น.,เงาะพันธุ์หนึ่ง ผลเล็ก รสเปรี้ยว ไม่ล่อน
พร่อง 0,ว.,"ลดปริมาณลง, ไม่เต็มตามอัตราเพราะลดหรือขาดไป เช่น ข้าวพร่องหม้อ."
พร่องแพร่ง 0,น.,หวั่นไหว
พรอม 0,น.,แนวสันหลังคา (ช.พ.).
พร้อม 0,น.,เครื่องจักสานขนาดใหญ่สำหรับครอบขังไก่ เป็ด เป็นต้น
พร้อม 1,น.,เครื่องจักสานขนาดใหญ่ สำหรับครอบขังไก่ (ดู ค้อม น.).
พร็อม 0,น.,ชื่อโรคพืชชนิดหนึ่งที่เกิดกับพืชตระกูลถั่ว เรียก “คร็อมลง”
พร็อม 1,น.,ชื่อโรคพืชชนิดหนึ่งที่เกิดกับพืชตระกูลถั่ว (ดู คร็อม).
พร้อย 0,ว.,"เป็นจุด ๆ, เป็นดวง ๆ, ประไปทั่ว, ลายกระเป็นจุดประปราย เช่น ตัวลายพร้อย - ตัวลายเป็นดวง ๆ."
พระ 0,น.,"พระสงฆ์, พระพุทธรูป, พระเครื่อง."
พระขรรค์ 0,น.,"ไม้ไผ่เหลาแบนคล้ายพระขรรค์ ใช้ตัดรวงผึ้ง (ก.บ., พ.ง.)."
พระเข 0,น.,ดวงจันทร์
พระเข 1,น.,ดวงจันทร์.
พระเข 2,น.,ดวงวิญญาณที่เข้าสิงในคนทรง (ภ.ก.).
พระเขน 0,น.,ดวงจันทร์
พระเขน 1,น.,ดวงจันทร์.
พระเขน 2,น.,ดวงวิญญาณที่เข้าสิงในคนทรง (ภ.ก.).
พระเด็จ 0,น.,ช่วงเวลาเช้าในวันลากพระ ซึ่งจะมีการแห่พระออกจากวัด เพื่อให้ประชาชนได้สรงน้ำพระ.
พระโทงเทง 0,น.,พระจีนที่เข้าทรงคนทรง.
พระนาย 0,น.,พระเถระหัวหน้าในการนั่งปริวาส.
พระนายหน้า 0,น.,นักสวดคฤหัสถ์ขี้เมา.
พระเบิกทาง 0,น.,พระนำขบวนแห่ศพไปป่าช้า.
พระพรน 0,ก.,"ดิ้นรน, ดั้นด้น, อุตสาหะ (ภ.ก.)."
พระมี 0,น.,ชื่อไม้ล้มลุกชนิดหนึ่ง ชอบขึ้นในที่ชื้นแฉะตามทุ่งนา ทั้งใบและลำต้นมีรสขม นิยมนำมาต้มแล้วยำกับน้ำกะทิ ใช้กินเป็นอาหาร (น.ธ.).
พระยืนบาตร 0,น.,พระภิกษุออกบิณฑบาต.
พระยืนบาตร 1,สำ.,คนมีครรภ์.
พระรุกขมูล 0,น.,พระที่ถือธุดงค์อยู่ที่โคนไม้ (น.ธ.).
พระรู 0,น.,นักสวดคฤหัสถ์ขี้เมา.
พระลาก 0,น.,พระพุทธรูปที่ประดิษฐานในเรือพระในประเพณีชักพระ.
พระแสง 0,น.,"พระขรรค์, ศัตราวุธชนิดหนึ่ง มีคม ๒ ข้าง ที่กลางใบมีดทั้งหน้าและหลังเป็นสันเล็กคล้ายคมรูปหอก ด้ามสัน."
พระหลบหลัง 0,น.,ช่วงเวลาบ่ายในวันลากพระหรือในวันรุ่งขึ้นที่มีการลากพระกลับวัด.
พระหลบหลัง 1,น.,ใช้เป็นคำนำหน้าสิ่งที่ยกย่องนับถือหรือสิ่งศักดิ์สิทธิ์.
พรัง 0,ก.,พัน (ภ.ก.). พรังหัว
พรังหัว 0,ก.,เอาเชือกค่าตัวพันกับหัวควายเพื่อให้สะดวกเวลาออกไปจับวัวควายจูงมาเข้าคอก.
พรัด 0,น.,แมลงพลับ.
พรัด 1,น.,เรียกลมมรสุมที่พัดมาจากทิศตะวันตกไปทิศตะวันออกว่า “ ลมพรัด ” (เทียบ ม. Barat).
พรัดปัด 0,น.,ลมมรสุมที่พัดจากทิศตะวันตกไปทิศตะวันออก (เทียบ ม. Barat Tepat).
พรัดยา 0,น.,"ลมพัทธยา, ลมที่พัดจากทิศตะวันตกเฉียงใต้ไปทิศตะวันออกเฉียงเหนือ (เทียบ ม. Barat Daya)."
พรัดหลวง 0,น.,ลมมรสุมที่พัดจากทิศตะวันออกเฉียงใต้ ไปยังทิศตะวันออกเฉียงเหนือ (เทียบ ม. Barat Laut).
พรับ 0,ก.,"ทรุด, อาการไข้ที่เพียบลง เช่น คนไข้พรับลงเล่า - คนไข้ทรุดลงอีก."
พรับพรับ 0,ว.,"โอ้เอ้, ไม่เป็นโล้เป็นพาย เช่น ทำพรับพรับ เดียวเพื่อนไปเสียก่อน - ทำโอ้เอ้อยู่เดี๋ยวเพื่อนไปเสียก่อน."
พรับพรับ 1,ว.,งามระยับ เช่น แต่งตัวพรับพรับ.
พร้า 0,น.,"มีดพร้า, มีดขนาดใหญ่."
พร้ากราย 0,น.,พร้าขนาดใหญ่ ใช้เป็นอาวุธประจำบ้าน หรือถือไปในที่ต่าง ๆ
พราง 0,ก.,"อำพราง, ทำให้เลือน, ทำให้เข้าใจเป็นอื่น, ปิดบัง."
พร้างอ 0,น.,มีดพร้าปลายงอใช้ถางป่า.
พร้าจะโหนง 0,น.,พร้าที่มีลักษณะ โค้งงอ ปลายเชิดเล็กน้อย ยาวประมาณ ๒ ฟุต ส่วนที่กว้างที่สุดประมาณ ๓ นิ้ว.
พร้าเฉียงหนุน 0,น.,พร้าที่ใช้ตัดขนุน.
พร้าเฉียงหนุน 1,สำ.,คนที่สมองทึบสอนยาก อุปมาเหมือนมีดพร้าที่ใช้ผ่าขนุนย่อมมียางขนุนติดที่คมมีดจนทื่อ เอาไปทำอย่างอื่นไม่ค่อยได้.
พร้าโต้ 0,น.,มีดพร้าลักษณะคล้ายอีโต้.
พราน 0,น.,"ผู้หากินในทางล่าสัตว์, ผู้ชำนาญป่า."
